FILE,BEAM,TARGET_NAME,TARGET_TYPE,FIXED-MOVING,RA,DEC,UT_DATE,UT_TIME,MJD,AIRMASS,INTEGRATION,COADDS,INSTRUMENT,SLIT,MODE,PROGRAM,OBSERVER,SIMBAD_NAME,SIMBAD_TYPE,SIMBAD_CLASS,SIMBAD_BMAG,SIMBAD_VMAG,SIMBAD_GMAG,SIMBAD_JMAG,SIMBAD_HMAG,SIMBAD_KMAG,NOTES
spec0055.a.fits,A,SAO143111,ignored,fixed,+19:11:09.75,-02:38:14.8,2001/8/8,00:54.0,52129.33396,1.088,1,6,spex,0.5x15,Prism,2001B072,Kelley,HD 179079,G5IV,HighPM*,8.66,7.96,7.787227,6.734,6.402,6.311,
spec0056.a.fits,A,SAO143111,ignored,fixed,+19:11:09.74,-02:38:14.7,2001/8/8,01:03.7,52129.33407,1.088,1,6,spex,0.5x15,Prism,2001B072,Kelley,HD 179079,G5IV,HighPM*,8.66,7.96,7.787227,6.734,6.402,6.311,
spec0057.a.fits,A,SAO143111,ignored,fixed,+19:11:09.74,-02:38:14.7,2001/8/8,01:13.4,52129.33418,1.088,1,6,spex,0.5x15,Prism,2001B072,Kelley,HD 179079,G5IV,HighPM*,8.66,7.96,7.787227,6.734,6.402,6.311,
spec0058.a.fits,A,SAO143111,standard,fixed,+19:11:09.74,-02:38:14.5,2001/8/8,02:00.3,52129.33473,1.088,1,6,spex,0.5x15,Prism,2001B072,Kelley,HD 179079,G5IV,HighPM*,8.66,7.96,7.787227,6.734,6.402,6.311,
spec0059.b.fits,B,SAO143111,standard,fixed,+19:11:09.75,-02:38:07.2,2001/8/8,02:15.0,52129.3349,1.088,1,6,spex,0.5x15,Prism,2001B072,Kelley,HD 179079,G5IV,HighPM*,8.66,7.96,7.787227,6.734,6.402,6.311,
spec0060.b.fits,B,SAO143111,standard,fixed,+19:11:09.76,-02:38:07.3,2001/8/8,02:24.8,52129.33501,1.088,1,6,spex,0.5x15,Prism,2001B072,Kelley,HD 179079,G5IV,HighPM*,8.66,7.96,7.787227,6.734,6.402,6.311,
spec0061.a.fits,A,SAO143111,standard,fixed,+19:11:09.74,-02:38:14.8,2001/8/8,02:39.7,52129.33518,1.088,1,6,spex,0.5x15,Prism,2001B072,Kelley,HD 179079,G5IV,HighPM*,8.66,7.96,7.787227,6.734,6.402,6.311,
spec0062.a.fits,A,SAO143111,standard,fixed,+19:11:09.74,-02:38:14.9,2001/8/8,02:49.5,52129.33529,1.087,1,6,spex,0.5x15,Prism,2001B072,Kelley,HD 179079,G5IV,HighPM*,8.66,7.96,7.787227,6.734,6.402,6.311,
spec0063.b.fits,B,SAO143111,standard,fixed,+19:11:09.75,-02:38:07.2,2001/8/8,03:04.3,52129.33547,1.087,1,6,spex,0.5x15,Prism,2001B072,Kelley,HD 179079,G5IV,HighPM*,8.66,7.96,7.787227,6.734,6.402,6.311,
spec0064.b.fits,B,SAO143111,standard,fixed,+19:11:09.74,-02:38:07.3,2001/8/8,03:14.1,52129.33558,1.087,1,6,spex,0.5x15,Prism,2001B072,Kelley,HD 179079,G5IV,HighPM*,8.66,7.96,7.787227,6.734,6.402,6.311,
spec0065.a.fits,A,SAO143111,standard,fixed,+19:11:09.72,-02:38:14.8,2001/8/8,03:28.9,52129.33575,1.087,1,6,spex,0.5x15,Prism,2001B072,Kelley,HD 179079,G5IV,HighPM*,8.66,7.96,7.787227,6.734,6.402,6.311,
spec0066.a.fits,A,SAO143111,standard,fixed,+19:11:09.72,-02:38:14.6,2001/8/8,03:38.7,52129.33586,1.087,1,6,spex,0.5x15,Prism,2001B072,Kelley,HD 179079,G5IV,HighPM*,8.66,7.96,7.787227,6.734,6.402,6.311,
spec0067.b.fits,B,SAO143111,standard,fixed,+19:11:09.74,-02:38:07.0,2001/8/8,03:53.5,52129.33604,1.087,1,6,spex,0.5x15,Prism,2001B072,Kelley,HD 179079,G5IV,HighPM*,8.66,7.96,7.787227,6.734,6.402,6.311,
spec0068.b.fits,B,SAO143111,standard,fixed,+19:11:09.75,-02:38:07.1,2001/8/8,04:03.5,52129.33615,1.087,1,6,spex,0.5x15,Prism,2001B072,Kelley,HD 179079,G5IV,HighPM*,8.66,7.96,7.787227,6.734,6.402,6.311,
spec0069.a.fits,A,SAO143111,standard,fixed,+19:11:09.72,-02:38:14.8,2001/8/8,04:18.4,52129.33632,1.087,1,6,spex,0.5x15,Prism,2001B072,Kelley,HD 179079,G5IV,HighPM*,8.66,7.96,7.787227,6.734,6.402,6.311,
spec0070.a.fits,A,44 Nysa,target,moving,+19:57:58.64,-19:55:00.6,2001/8/8,10:03.8,52129.34032,1.356,45,1,spex,0.5x15,Prism,2001B072,Kelley,,,,,,,,,,
spec0071.b.fits,B,44 Nysa,target,moving,+19:57:58.63,-19:54:53.6,2001/8/8,11:12.3,52129.34111,1.354,45,1,spex,0.5x15,Prism,2001B072,Kelley,,,,,,,,,,
spec0072.b.fits,B,44 Nysa,target,moving,+19:57:58.60,-19:54:53.9,2001/8/8,12:14.7,52129.34184,1.352,45,1,spex,0.5x15,Prism,2001B072,Kelley,,,,,,,,,,
spec0073.a.fits,A,44 Nysa,target,moving,+19:57:58.53,-19:55:01.7,2001/8/8,13:22.0,52129.34262,1.35,45,1,spex,0.5x15,Prism,2001B072,Kelley,,,,,,,,,,
spec0074.a.fits,A,44 Nysa,target,moving,+19:57:58.50,-19:55:01.6,2001/8/8,14:24.3,52129.34334,1.348,45,1,spex,0.5x15,Prism,2001B072,Kelley,,,,,,,,,,
spec0075.b.fits,B,44 Nysa,target,moving,+19:57:58.48,-19:54:54.6,2001/8/8,15:31.8,52129.34412,1.346,45,1,spex,0.5x15,Prism,2001B072,Kelley,,,,,,,,,,
spec0076.b.fits,B,44 Nysa,target,moving,+19:57:58.45,-19:54:54.9,2001/8/8,16:34.0,52129.34484,1.344,45,1,spex,0.5x15,Prism,2001B072,Kelley,,,,,,,,,,
spec0077.a.fits,A,44 Nysa,target,moving,+19:57:58.40,-19:55:02.6,2001/8/8,17:41.4,52129.34562,1.343,45,1,spex,0.5x15,Prism,2001B072,Kelley,,,,,,,,,,
spec0078.a.fits,A,44 Nysa,target,moving,+19:57:58.36,-19:55:02.8,2001/8/8,18:43.7,52129.34634,1.341,45,1,spex,0.5x15,Prism,2001B072,Kelley,,,,,,,,,,
spec0079.b.fits,B,44 Nysa,target,moving,+19:57:58.34,-19:54:55.7,2001/8/8,19:51.0,52129.34712,1.339,45,1,spex,0.5x15,Prism,2001B072,Kelley,,,,,,,,,,
spec0080.b.fits,B,44 Nysa,target,moving,+19:57:58.30,-19:54:55.9,2001/8/8,20:53.3,52129.34784,1.338,45,1,spex,0.5x15,Prism,2001B072,Kelley,,,,,,,,,,
spec0081.a.fits,A,44 Nysa,target,moving,+19:57:58.23,-19:55:03.5,2001/8/8,22:00.7,52129.34862,1.336,45,1,spex,0.5x15,Prism,2001B072,Kelley,,,,,,,,,,
spec0082.a.fits,A,1650 Heckmann,target,moving,+19:40:33.37,-16:27:35.6,2001/8/8,28:52.9,52129.35339,1.248,120,1,spex,0.5x15,Prism,2001B072,Kelley,,,,,,,,,,
spec0083.b.fits,B,1650 Heckmann,target,moving,+19:40:33.33,-16:27:28.6,2001/8/8,31:15.4,52129.35504,1.247,120,1,spex,0.5x15,Prism,2001B072,Kelley,,,,,,,,,,
spec0084.b.fits,B,1650 Heckmann,target,moving,+19:40:33.24,-16:27:29.0,2001/8/8,33:32.7,52129.35663,1.245,120,1,spex,0.5x15,Prism,2001B072,Kelley,,,,,,,,,,
spec0085.a.fits,A,1650 Heckmann,target,moving,+19:40:33.13,-16:27:36.9,2001/8/8,35:55.0,52129.35828,1.244,120,1,spex,0.5x15,Prism,2001B072,Kelley,,,,,,,,,,
spec0086.a.fits,A,1650 Heckmann,target,moving,+19:40:33.04,-16:27:37.5,2001/8/8,38:12.3,52129.35987,1.243,120,1,spex,0.5x15,Prism,2001B072,Kelley,,,,,,,,,,
spec0087.b.fits,B,1650 Heckmann,target,moving,+19:40:33.01,-16:27:30.3,2001/8/8,40:34.7,52129.36151,1.242,120,1,spex,0.5x15,Prism,2001B072,Kelley,,,,,,,,,,
spec0088.b.fits,B,1650 Heckmann,target,moving,+19:40:32.91,-16:27:30.5,2001/8/8,42:52.0,52129.3631,1.242,120,1,spex,0.5x15,Prism,2001B072,Kelley,,,,,,,,,,
spec0089.a.fits,A,1650 Heckmann,target,moving,+19:40:32.78,-16:27:38.6,2001/8/8,45:14.3,52129.36475,1.241,120,1,spex,0.5x15,Prism,2001B072,Kelley,,,,,,,,,,
spec0090.a.fits,A,1650 Heckmann,target,moving,+19:40:32.69,-16:27:39.0,2001/8/8,47:31.7,52129.36634,1.241,120,1,spex,0.5x15,Prism,2001B072,Kelley,,,,,,,,,,
spec0091.b.fits,B,1650 Heckmann,target,moving,+19:40:32.64,-16:27:32.0,2001/8/8,49:54.0,52129.36799,1.241,120,1,spex,0.5x15,Prism,2001B072,Kelley,,,,,,,,,,
spec0092.a.fits,A,1650 Heckmann,target,moving,+19:40:32.55,-16:27:40.1,2001/8/8,52:30.2,52129.36979,1.241,120,1,spex,0.5x15,Prism,2001B072,Kelley,,,,,,,,,,
spec0093.b.fits,B,1650 Heckmann,target,moving,+19:40:32.45,-16:27:32.9,2001/8/8,54:52.6,52129.37144,1.241,120,1,spex,0.5x15,Prism,2001B072,Kelley,,,,,,,,,,
spec0094.b.fits,B,1650 Heckmann,target,moving,+19:40:32.34,-16:27:33.0,2001/8/8,57:09.9,52129.37303,1.241,120,1,spex,0.5x15,Prism,2001B072,Kelley,,,,,,,,,,
spec0095.a.fits,A,1650 Heckmann,target,moving,+19:40:32.21,-16:27:41.1,2001/8/8,59:32.2,52129.37468,1.241,120,1,spex,0.5x15,Prism,2001B072,Kelley,,,,,,,,,,
spec0096.a.fits,A,SAO143111,standard,fixed,+19:11:09.77,-02:38:20.9,2001/8/8,06:26.8,52129.37948,1.1,1,6,spex,0.5x15,Prism,2001B072,Kelley,HD 179079,G5IV,HighPM*,8.66,7.96,7.787227,6.734,6.402,6.311,
spec0097.b.fits,B,SAO143111,standard,fixed,+19:11:09.79,-02:38:13.4,2001/8/8,06:43.6,52129.37967,1.1,1,6,spex,0.5x15,Prism,2001B072,Kelley,HD 179079,G5IV,HighPM*,8.66,7.96,7.787227,6.734,6.402,6.311,
spec0098.b.fits,B,SAO143111,standard,fixed,+19:11:09.78,-02:38:13.5,2001/8/8,06:53.4,52129.37979,1.1,1,6,spex,0.5x15,Prism,2001B072,Kelley,HD 179079,G5IV,HighPM*,8.66,7.96,7.787227,6.734,6.402,6.311,
spec0099.a.fits,A,SAO143111,standard,fixed,+19:11:09.74,-02:38:21.0,2001/8/8,07:08.2,52129.37996,1.101,1,6,spex,0.5x15,Prism,2001B072,Kelley,HD 179079,G5IV,HighPM*,8.66,7.96,7.787227,6.734,6.402,6.311,
spec0100.a.fits,A,SAO143111,standard,fixed,+19:11:09.75,-02:38:21.0,2001/8/8,07:18.0,52129.38007,1.101,1,6,spex,0.5x15,Prism,2001B072,Kelley,HD 179079,G5IV,HighPM*,8.66,7.96,7.787227,6.734,6.402,6.311,
spec0101.b.fits,B,SAO143111,standard,fixed,+19:11:09.79,-02:38:13.4,2001/8/8,07:32.9,52129.38024,1.101,1,6,spex,0.5x15,Prism,2001B072,Kelley,HD 179079,G5IV,HighPM*,8.66,7.96,7.787227,6.734,6.402,6.311,
spec0102.b.fits,B,SAO143111,standard,fixed,+19:11:09.77,-02:38:13.4,2001/8/8,07:42.7,52129.38035,1.101,1,6,spex,0.5x15,Prism,2001B072,Kelley,HD 179079,G5IV,HighPM*,8.66,7.96,7.787227,6.734,6.402,6.311,
spec0103.a.fits,A,SAO143111,standard,fixed,+19:11:09.75,-02:38:21.1,2001/8/8,07:57.5,52129.38053,1.101,1,6,spex,0.5x15,Prism,2001B072,Kelley,HD 179079,G5IV,HighPM*,8.66,7.96,7.787227,6.734,6.402,6.311,
spec0104.a.fits,A,SAO143111,standard,fixed,+19:11:09.77,-02:38:21.2,2001/8/8,08:07.3,52129.38064,1.102,1,6,spex,0.5x15,Prism,2001B072,Kelley,HD 179079,G5IV,HighPM*,8.66,7.96,7.787227,6.734,6.402,6.311,
spec0105.b.fits,B,SAO143111,standard,fixed,+19:11:09.78,-02:38:13.7,2001/8/8,08:22.0,52129.38081,1.102,1,6,spex,0.5x15,Prism,2001B072,Kelley,HD 179079,G5IV,HighPM*,8.66,7.96,7.787227,6.734,6.402,6.311,
spec0106.b.fits,B,SAO143111,standard,fixed,+19:11:09.77,-02:38:13.8,2001/8/8,08:31.8,52129.38092,1.102,1,6,spex,0.5x15,Prism,2001B072,Kelley,HD 179079,G5IV,HighPM*,8.66,7.96,7.787227,6.734,6.402,6.311,
spec0107.a.fits,A,SAO143111,standard,fixed,+19:11:09.76,-02:38:21.4,2001/8/8,08:46.6,52129.38109,1.102,1,6,spex,0.5x15,Prism,2001B072,Kelley,HD 179079,G5IV,HighPM*,8.66,7.96,7.787227,6.734,6.402,6.311,
spec0108.a.fits,A,44 Nysa,target,moving,+19:57:56.86,-19:55:21.1,2001/8/8,13:48.9,52129.38459,1.301,30,1,spex,0.5x15,Prism,2001B072,Kelley,,,,,,,,,,
spec0109.b.fits,B,44 Nysa,target,moving,+19:57:56.85,-19:55:13.7,2001/8/8,14:41.2,52129.3852,1.301,30,1,spex,0.5x15,Prism,2001B072,Kelley,,,,,,,,,,
spec0110.a.fits,A,44 Nysa,target,moving,+19:57:56.77,-19:55:21.6,2001/8/8,15:49.4,52129.38599,1.301,30,1,spex,0.5x15,Prism,2001B072,Kelley,,,,,,,,,,
