FILE,BEAM,TARGET_NAME,TARGET_TYPE,FIXED-MOVING,RA,DEC,UT_DATE,UT_TIME,MJD,AIRMASS,INTEGRATION,COADDS,INSTRUMENT,SLIT,MODE,PROGRAM,OBSERVER,SIMBAD_NAME,SIMBAD_TYPE,SIMBAD_CLASS,SIMBAD_BMAG,SIMBAD_VMAG,SIMBAD_GMAG,SIMBAD_JMAG,SIMBAD_HMAG,SIMBAD_KMAG,NOTES
nt20262.a.fits,A,2001 NX17,standard,moving,+19:26:24.67,-17:49:40.9,2001/9/22,06:38.5,52174.25461,1.272,120,1,spex,0.5x15,Prism,2001B099,Sheppard,GALEX J192624.9-174949,,HotSubdwarf_Candidate,0,0,18.854916,0,0,0,
nt20263.a.fits,A,2001 NX17,standard,moving,+19:26:24.73,-17:49:40.8,2001/9/22,08:56.5,52174.25621,1.273,120,1,spex,0.5x15,Prism,2001B099,Sheppard,GALEX J192624.9-174949,,HotSubdwarf_Candidate,0,0,18.854916,0,0,0,
nt20264.b.fits,B,2001 NX17,standard,moving,+19:26:24.79,-17:49:32.9,2001/9/22,11:19.3,52174.25786,1.275,120,1,spex,0.5x15,Prism,2001B099,Sheppard,GALEX J192624.9-174949,,HotSubdwarf_Candidate,0,0,18.854916,0,0,0,
nt20265.b.fits,B,2001 NX17,standard,moving,+19:26:24.82,-17:49:32.9,2001/9/22,13:37.4,52174.25946,1.277,120,1,spex,0.5x15,Prism,2001B099,Sheppard,GALEX J192624.9-174949,,HotSubdwarf_Candidate,0,0,18.854916,0,0,0,
nt20266.a.fits,A,2001 NX17,standard,moving,+19:26:24.92,-17:49:40.5,2001/9/22,16:00.2,52174.26111,1.279,120,1,spex,0.5x15,Prism,2001B099,Sheppard,GALEX J192624.9-174949,,HotSubdwarf_Candidate,0,0,18.854916,0,0,0,
nt20267.a.fits,A,2001 NX17,standard,moving,+19:26:24.96,-17:49:40.5,2001/9/22,18:18.1,52174.26271,1.282,120,1,spex,0.5x15,Prism,2001B099,Sheppard,GALEX J192624.9-174949,,HotSubdwarf_Candidate,0,0,18.854916,0,0,0,
nt20268.b.fits,B,2001 NX17,standard,moving,+19:26:25.00,-17:49:32.6,2001/9/22,20:40.9,52174.26436,1.284,120,1,spex,0.5x15,Prism,2001B099,Sheppard,GALEX J192624.9-174949,,HotSubdwarf_Candidate,0,0,18.854916,0,0,0,
nt20269.b.fits,B,2001 NX17,standard,moving,+19:26:25.07,-17:49:32.7,2001/9/22,22:58.7,52174.26596,1.287,120,1,spex,0.5x15,Prism,2001B099,Sheppard,GALEX J192624.9-174949,,HotSubdwarf_Candidate,0,0,18.854916,0,0,0,
nt20270.a.fits,A,2001 NX17,standard,moving,+19:26:25.16,-17:49:40.3,2001/9/22,25:21.6,52174.26761,1.29,120,1,spex,0.5x15,Prism,2001B099,Sheppard,GALEX J192624.9-174949,,HotSubdwarf_Candidate,0,0,18.854916,0,0,0,
nt20271.a.fits,A,2001 NX17,standard,moving,+19:26:25.21,-17:49:40.4,2001/9/22,27:39.4,52174.26921,1.293,120,1,spex,0.5x15,Prism,2001B099,Sheppard,GALEX J192624.9-174949,,HotSubdwarf_Candidate,0,0,18.854916,0,0,0,
nt20272.b.fits,B,2001 NX17,standard,moving,+19:26:25.22,-17:49:32.4,2001/9/22,30:02.2,52174.27086,1.296,120,1,spex,0.5x15,Prism,2001B099,Sheppard,GALEX J192624.9-174949,,HotSubdwarf_Candidate,0,0,18.854916,0,0,0,
nt20273.b.fits,B,2001 NX17,standard,moving,+19:26:25.32,-17:49:31.8,2001/9/22,32:20.0,52174.27245,1.299,120,1,spex,0.5x15,Prism,2001B099,Sheppard,GALEX J192624.9-174949,,HotSubdwarf_Candidate,0,0,18.854916,0,0,0,
nt20274.a.fits,A,2001 NX17,standard,moving,+19:26:25.42,-17:49:39.8,2001/9/22,34:42.8,52174.27411,1.303,120,1,spex,0.5x15,Prism,2001B099,Sheppard,GALEX J192624.9-174949,,HotSubdwarf_Candidate,0,0,18.854916,0,0,0,
nt20275.a.fits,A,2001 NX17,standard,moving,+19:26:25.48,-17:49:40.1,2001/9/22,37:00.7,52174.2757,1.306,120,1,spex,0.5x15,Prism,2001B099,Sheppard,GALEX J192624.9-174949,,HotSubdwarf_Candidate,0,0,18.854916,0,0,0,
nt20276.b.fits,B,2001 NX17,standard,moving,+19:26:25.56,-17:49:31.9,2001/9/22,41:08.4,52174.27857,1.313,120,1,spex,0.5x15,Prism,2001B099,Sheppard,GALEX J192624.9-174949,,HotSubdwarf_Candidate,0,0,18.854916,0,0,0,
nt20277.b.fits,B,2001 NX17,standard,moving,+19:26:25.62,-17:49:31.6,2001/9/22,43:27.9,52174.28018,1.317,120,1,spex,0.5x15,Prism,2001B099,Sheppard,GALEX J192624.9-174949,,HotSubdwarf_Candidate,0,0,18.854916,0,0,0,
nt20278.a.fits,A,2001 NX17,standard,moving,+19:26:25.70,-17:49:39.3,2001/9/22,45:50.7,52174.28184,1.322,120,1,spex,0.5x15,Prism,2001B099,Sheppard,GALEX J192624.9-174949,,HotSubdwarf_Candidate,0,0,18.854916,0,0,0,
nt20279.a.fits,A,2001 NX17,standard,moving,+19:26:25.81,-17:49:39.4,2001/9/22,48:23.2,52174.2836,1.327,120,1,spex,0.5x15,Prism,2001B099,Sheppard,GALEX J192624.9-174949,,HotSubdwarf_Candidate,0,0,18.854916,0,0,0,
nt20280.b.fits,B,2001 NX17,standard,moving,+19:26:25.89,-17:49:31.4,2001/9/22,50:46.0,52174.28525,1.331,120,1,spex,0.5x15,Prism,2001B099,Sheppard,GALEX J192624.9-174949,,HotSubdwarf_Candidate,0,0,18.854916,0,0,0,
nt20281.a.fits,A,2001 NX17,standard,moving,+19:26:26.00,-17:49:39.2,2001/9/22,53:18.8,52174.28702,1.337,120,1,spex,0.5x15,Prism,2001B099,Sheppard,GALEX J192624.9-174949,,HotSubdwarf_Candidate,0,0,18.854916,0,0,0,
nt20282.b.fits,B,2001 NX17,standard,moving,+19:26:26.08,-17:49:31.1,2001/9/22,55:41.6,52174.28868,1.342,120,1,spex,0.5x15,Prism,2001B099,Sheppard,GALEX J192624.9-174949,,HotSubdwarf_Candidate,0,0,18.854916,0,0,0,
nt20283.a.fits,A,HD174719,standard,fixed,+18:51:48.53,+03:01:49.0,2001/9/22,06:25.3,52174.29613,1.197,0.6,30,spex,0.5x15,Prism,2001B099,Sheppard,HD 174719,G5/6V,HighPM*,8.19,7.51,7.348336,6.254,5.961,5.852,
nt20284.b.fits,B,HD174719,standard,fixed,+18:51:48.53,+03:01:56.6,2001/9/22,07:06.8,52174.29661,1.199,0.6,30,spex,0.5x15,Prism,2001B099,Sheppard,HD 174719,G5/6V,HighPM*,8.19,7.51,7.348336,6.254,5.961,5.852,
nt20285.a.fits,A,HD174719,standard,fixed,+18:51:48.59,+03:01:49.1,2001/9/22,07:52.7,52174.29714,1.201,0.6,30,spex,0.5x15,Prism,2001B099,Sheppard,HD 174719,G5/6V,HighPM*,8.19,7.51,7.348336,6.254,5.961,5.852,
nt20286.b.fits,B,HD174719,standard,fixed,+18:51:48.58,+03:01:56.6,2001/9/22,08:32.5,52174.2976,1.203,0.6,30,spex,0.5x15,Prism,2001B099,Sheppard,HD 174719,G5/6V,HighPM*,8.19,7.51,7.348336,6.254,5.961,5.852,
nt20287.b.fits,B,HD174719,standard,fixed,+18:51:48.60,+03:01:56.6,2001/9/22,09:08.0,52174.29801,1.205,0.6,30,spex,0.5x15,Prism,2001B099,Sheppard,HD 174719,G5/6V,HighPM*,8.19,7.51,7.348336,6.254,5.961,5.852,
nt20288.a.fits,A,HD174719,standard,fixed,+18:51:48.65,+03:01:49.1,2001/9/22,09:47.9,52174.29847,1.207,0.6,30,spex,0.5x15,Prism,2001B099,Sheppard,HD 174719,G5/6V,HighPM*,8.19,7.51,7.348336,6.254,5.961,5.852,
flat0289.a.fits,A,flat lamp,calibration,fixed,+18:51:48.68,+03:01:49.0,2001/9/22,10:47.6,52174.29916,1.21,1.05,12,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
flat0290.a.fits,A,flat lamp,calibration,fixed,+18:51:48.68,+03:01:49.0,2001/9/22,11:13.8,52174.29947,1.211,1.05,12,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
flat0291.a.fits,A,flat lamp,calibration,fixed,+18:51:48.68,+03:01:49.0,2001/9/22,11:40.1,52174.29977,1.212,1.05,12,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
flat0292.a.fits,A,flat lamp,calibration,fixed,+18:51:48.67,+03:01:49.0,2001/9/22,12:06.3,52174.30007,1.213,1.05,12,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
flat0293.a.fits,A,flat lamp,calibration,fixed,+18:51:48.68,+03:01:49.0,2001/9/22,12:32.5,52174.30038,1.215,1.05,12,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
arc0294.a.fits,A,arc lamp,calibration,fixed,+18:51:48.68,+03:01:49.0,2001/9/22,13:05.8,52174.30076,1.215,0.18,10,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt20295.a.fits,A,HD142557,target,fixed,+18:43:51.33,-06:49:08.9,2001/9/22,17:10.9,52174.3036,1.364,0.32,30,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt20296.b.fits,B,HD142557,target,fixed,+18:43:51.32,-06:49:01.2,2001/9/22,17:36.4,52174.30389,1.366,0.32,30,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt20297.b.fits,B,HD142557,target,fixed,+18:43:51.31,-06:49:01.2,2001/9/22,17:56.9,52174.30413,1.367,0.32,30,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt20298.a.fits,A,HD142557,target,fixed,+18:43:51.34,-06:49:08.7,2001/9/22,18:22.4,52174.30443,1.369,0.32,30,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt20299.a.fits,A,HD142557,target,fixed,+18:43:51.35,-06:49:08.8,2001/9/22,18:43.3,52174.30467,1.371,0.32,30,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt20300.b.fits,B,HD142557,target,fixed,+18:43:51.32,-06:49:01.2,2001/9/22,19:08.8,52174.30496,1.372,0.32,30,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
flat0301.a.fits,A,flat lamp,calibration,fixed,+18:43:51.36,-06:49:08.6,2001/9/22,19:56.2,52174.30551,1.377,1.05,12,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
flat0302.a.fits,A,flat lamp,calibration,fixed,+18:43:51.35,-06:49:08.6,2001/9/22,20:22.5,52174.30582,1.378,1.05,12,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
flat0303.a.fits,A,flat lamp,calibration,fixed,+18:43:51.35,-06:49:08.6,2001/9/22,20:48.8,52174.30612,1.381,1.05,12,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
flat0304.a.fits,A,flat lamp,calibration,fixed,+18:43:51.36,-06:49:08.6,2001/9/22,21:14.9,52174.30642,1.382,1.05,12,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
flat0305.a.fits,A,flat lamp,calibration,fixed,+18:43:51.35,-06:49:08.6,2001/9/22,21:41.1,52174.30673,1.385,1.05,12,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
arc0306.a.fits,A,arc lamp,calibration,fixed,+18:43:51.36,-06:49:08.6,2001/9/22,22:14.5,52174.30711,1.385,0.18,10,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt20307.a.fits,A,2001 KX67,target,moving,+22:32:31.21,+55:22:55.7,2001/9/22,46:10.7,52174.32374,1.259,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt20308.b.fits,B,2001 KX67,target,moving,+22:32:31.36,+55:23:03.1,2001/9/22,48:33.6,52174.32539,1.256,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt20309.b.fits,B,2001 KX67,target,moving,+22:32:31.54,+55:23:02.6,2001/9/22,50:51.4,52174.32698,1.254,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt20310.a.fits,A,2001 KX67,target,moving,+22:32:31.74,+55:22:53.9,2001/9/22,53:14.3,52174.32864,1.252,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt20311.a.fits,A,2001 KX67,target,moving,+22:32:31.95,+55:22:53.3,2001/9/22,55:32.1,52174.33023,1.25,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt20312.b.fits,B,2001 KX67,target,moving,+22:32:32.08,+55:23:00.7,2001/9/22,57:54.8,52174.33188,1.248,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt20313.b.fits,B,2001 KX67,target,moving,+22:32:32.26,+55:23:00.2,2001/9/22,00:13.3,52174.33349,1.247,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt20314.a.fits,A,2001 KX67,target,moving,+22:32:32.47,+55:22:51.6,2001/9/22,02:36.1,52174.33514,1.245,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt20315.a.fits,A,2001 KX67,target,moving,+22:32:32.65,+55:22:51.0,2001/9/22,04:54.0,52174.33674,1.243,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt20316.b.fits,B,2001 KX67,target,moving,+22:32:32.79,+55:22:58.2,2001/9/22,07:16.8,52174.33839,1.242,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt20317.b.fits,B,2001 KX67,target,moving,+22:32:32.96,+55:22:57.8,2001/9/22,09:34.8,52174.33999,1.24,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt20318.a.fits,A,2001 KX67,target,moving,+22:32:33.21,+55:22:49.2,2001/9/22,11:57.6,52174.34164,1.239,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt20319.a.fits,A,2001 KX67,target,moving,+22:32:33.38,+55:22:48.6,2001/9/22,14:15.4,52174.34323,1.238,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt20320.b.fits,B,2001 KX67,target,moving,+22:32:33.47,+55:22:56.1,2001/9/22,16:38.2,52174.34489,1.237,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt20321.b.fits,B,2001 KX67,target,moving,+22:32:33.62,+55:22:55.6,2001/9/22,18:56.0,52174.34648,1.236,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt20322.a.fits,A,2001 KX67,target,moving,+22:32:33.86,+55:22:46.9,2001/9/22,21:18.8,52174.34813,1.234,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt20323.a.fits,A,2001 KX67,target,moving,+22:32:34.01,+55:22:46.2,2001/9/22,23:37.0,52174.34973,1.234,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt20324.b.fits,B,2001 KX67,target,moving,+22:32:34.11,+55:22:53.2,2001/9/22,25:59.7,52174.35139,1.233,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt20325.b.fits,B,2001 KX67,target,moving,+22:32:34.26,+55:22:53.0,2001/9/22,28:18.0,52174.35299,1.232,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt20326.a.fits,A,2001 KX67,target,moving,+22:32:34.46,+55:22:44.5,2001/9/22,30:40.9,52174.35464,1.231,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt20327.a.fits,A,HD6664,standard,fixed,+01:07:59.10,+39:15:06.1,2001/9/22,43:46.5,52174.36373,1.296,1,30,spex,0.5x15,Prism,2001B099,Sheppard,HD   6664,G1V,HighPM*,8.34,7.78,7.628427,6.623,6.304,6.245,
nt20328.b.fits,B,HD6664,standard,fixed,+01:07:59.08,+39:15:13.4,2001/9/22,44:38.3,52174.36433,1.293,1,30,spex,0.5x15,Prism,2001B099,Sheppard,HD   6664,G1V,HighPM*,8.34,7.78,7.628427,6.623,6.304,6.245,
nt20329.b.fits,B,HD6664,standard,fixed,+01:07:59.09,+39:15:13.3,2001/9/22,45:25.1,52174.36487,1.29,1,30,spex,0.5x15,Prism,2001B099,Sheppard,HD   6664,G1V,HighPM*,8.34,7.78,7.628427,6.623,6.304,6.245,
nt20330.a.fits,A,HD6664,standard,fixed,+01:07:59.11,+39:15:05.7,2001/9/22,46:16.9,52174.36547,1.287,1,30,spex,0.5x15,Prism,2001B099,Sheppard,HD   6664,G1V,HighPM*,8.34,7.78,7.628427,6.623,6.304,6.245,
nt20331.a.fits,A,HD6664,standard,fixed,+01:07:59.12,+39:15:05.5,2001/9/22,47:03.8,52174.36602,1.285,1,30,spex,0.5x15,Prism,2001B099,Sheppard,HD   6664,G1V,HighPM*,8.34,7.78,7.628427,6.623,6.304,6.245,
nt20332.b.fits,B,HD6664,standard,fixed,+01:07:59.11,+39:15:12.8,2001/9/22,47:55.5,52174.36661,1.282,1,30,spex,0.5x15,Prism,2001B099,Sheppard,HD   6664,G1V,HighPM*,8.34,7.78,7.628427,6.623,6.304,6.245,
flat0333.a.fits,A,flat lamp,calibration,fixed,+01:07:59.14,+39:15:05.2,2001/9/22,49:14.0,52174.36752,1.279,1.05,12,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
flat0334.a.fits,A,flat lamp,calibration,fixed,+01:07:59.14,+39:15:05.2,2001/9/22,49:40.2,52174.36783,1.277,1.05,12,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
flat0335.a.fits,A,flat lamp,calibration,fixed,+01:07:59.15,+39:15:05.2,2001/9/22,50:06.5,52174.36813,1.276,1.05,12,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
flat0336.a.fits,A,flat lamp,calibration,fixed,+01:07:59.15,+39:15:05.2,2001/9/22,50:32.7,52174.36843,1.274,1.05,12,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
flat0337.a.fits,A,flat lamp,calibration,fixed,+01:07:59.15,+39:15:05.2,2001/9/22,50:58.9,52174.36874,1.273,1.05,12,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
arc0338.a.fits,A,arc lamp,calibration,fixed,+01:07:59.14,+39:15:05.2,2001/9/22,51:32.2,52174.36912,1.272,0.18,10,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt20339.a.fits,A,2001 OG108,target,moving,+00:50:58.45,+20:00:29.5,2001/9/22,58:37.8,52174.37405,1.152,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
