FILE,BEAM,TARGET_NAME,TARGET_TYPE,FIXED-MOVING,RA,DEC,UT_DATE,UT_TIME,MJD,AIRMASS,INTEGRATION,COADDS,INSTRUMENT,SLIT,MODE,PROGRAM,OBSERVER,SIMBAD_NAME,SIMBAD_TYPE,SIMBAD_CLASS,SIMBAD_BMAG,SIMBAD_VMAG,SIMBAD_GMAG,SIMBAD_JMAG,SIMBAD_HMAG,SIMBAD_KMAG,NOTES
flat0011.a.fits,A,flat lamp,calibration,fixed,+19:41:52.52,+50:31:00.1,2001/9/21,12:45.1,52173.25885,1.164,1.05,12,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
arc0012.a.fits,A,arc lamp,calibration,fixed,+19:41:52.52,+50:31:00.1,2001/9/21,13:18.2,52173.25924,1.164,0.18,10,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt10013.a.fits,A,HD214558,target,fixed,+22:38:18.02,+45:10:55.5,2001/9/21,37:45.2,52173.27622,1.28,0.32,30,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt10014.b.fits,B,HD214558,target,fixed,+22:38:17.99,+45:11:02.8,2001/9/21,38:07.7,52173.27648,1.279,0.32,30,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt10015.b.fits,B,HD214558,target,fixed,+22:38:18.01,+45:11:02.8,2001/9/21,38:28.1,52173.27671,1.278,0.32,30,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt10016.a.fits,A,HD214558,target,fixed,+22:38:18.04,+45:10:55.2,2001/9/21,38:50.7,52173.27698,1.277,0.32,30,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt10017.a.fits,A,HD214558,target,fixed,+22:38:18.05,+45:10:55.3,2001/9/21,39:11.1,52173.27721,1.276,0.32,30,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt10018.b.fits,B,HD214558,target,fixed,+22:38:18.02,+45:11:02.7,2001/9/21,39:33.7,52173.27747,1.275,0.32,30,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
flat0019.a.fits,A,flat lamp,calibration,fixed,+22:38:18.08,+45:10:55.0,2001/9/21,41:33.2,52173.27886,1.269,1.05,12,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
flat0020.a.fits,A,flat lamp,calibration,fixed,+22:38:18.08,+45:10:55.0,2001/9/21,41:59.5,52173.27916,1.268,1.05,12,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
flat0021.a.fits,A,flat lamp,calibration,fixed,+22:38:18.08,+45:10:55.0,2001/9/21,42:25.7,52173.27946,1.267,1.05,12,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
flat0022.a.fits,A,flat lamp,calibration,fixed,+22:38:18.09,+45:10:55.0,2001/9/21,42:52.0,52173.27977,1.266,1.05,12,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
flat0023.a.fits,A,flat lamp,calibration,fixed,+22:38:18.10,+45:10:55.0,2001/9/21,43:18.2,52173.28007,1.265,1.05,12,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
arc0024.a.fits,A,arc lamp,calibration,fixed,+22:38:18.09,+45:10:55.0,2001/9/21,43:51.4,52173.28046,1.264,0.18,10,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt10025.a.fits,A,2001KX67,target,moving,+22:30:46.90,+55:26:29.6,2001/9/21,05:17.8,52173.29535,1.318,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt10026.b.fits,B,2001KX67,target,moving,+22:30:47.09,+55:26:36.4,2001/9/21,07:37.7,52173.29696,1.314,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt10027.b.fits,B,2001KX67,target,moving,+22:30:47.26,+55:26:35.9,2001/9/21,09:55.5,52173.29856,1.31,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt10028.a.fits,A,2001KX67,target,moving,+22:30:47.48,+55:26:27.4,2001/9/21,12:15.4,52173.30018,1.307,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt10029.a.fits,A,2001KX67,target,moving,+22:30:47.65,+55:26:26.9,2001/9/21,14:33.3,52173.30177,1.303,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt10030.b.fits,B,2001KX67,target,moving,+22:30:47.75,+55:26:34.0,2001/9/21,16:53.1,52173.30339,1.299,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt10031.b.fits,B,2001KX67,ignored,moving,+22:30:47.91,+55:26:33.3,2001/9/21,19:11.0,52173.30499,1.296,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt10032.a.fits,A,2001KX67,ignored,moving,+22:30:48.09,+55:26:24.9,2001/9/21,21:30.9,52173.30661,1.292,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt10033.a.fits,A,2001KX67,target,moving,+22:30:48.32,+55:26:24.6,2001/9/21,23:48.8,52173.3082,1.289,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt10034.b.fits,B,2001KX67,target,moving,+22:30:48.46,+55:26:31.5,2001/9/21,26:08.6,52173.30982,1.286,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt10035.b.fits,B,2001KX67,target,moving,+22:30:48.61,+55:26:31.2,2001/9/21,28:26.4,52173.31142,1.282,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt10036.a.fits,A,2001KX67,target,moving,+22:30:48.83,+55:26:23.1,2001/9/21,30:46.3,52173.31304,1.279,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt10037.a.fits,A,2001KX67,target,moving,+22:30:48.97,+55:26:22.6,2001/9/21,33:04.2,52173.31463,1.276,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt10038.b.fits,B,2001KX67,target,moving,+22:30:49.15,+55:26:29.7,2001/9/21,35:24.0,52173.31625,1.274,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt10039.b.fits,B,2001KX67,target,moving,+22:30:49.33,+55:26:29.1,2001/9/21,37:41.9,52173.31785,1.271,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt10040.a.fits,A,2001KX67,target,moving,+22:30:49.52,+55:26:21.0,2001/9/21,40:01.7,52173.31946,1.268,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt10041.a.fits,A,2001KX67,target,moving,+22:30:49.74,+55:26:20.6,2001/9/21,42:19.5,52173.32106,1.266,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt10042.b.fits,B,2001KX67,target,moving,+22:30:49.85,+55:26:27.7,2001/9/21,44:39.4,52173.32268,1.263,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt10043.b.fits,B,2001KX67,target,moving,+22:30:50.04,+55:26:27.2,2001/9/21,46:57.2,52173.32427,1.261,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt10044.a.fits,A,2001KX67,target,moving,+22:30:50.24,+55:26:19.1,2001/9/21,49:17.1,52173.32589,1.259,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt10045.a.fits,A,HD214558,target,fixed,+22:38:17.63,+45:10:58.7,2001/9/21,55:38.4,52173.33031,1.138,0.32,30,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt10046.b.fits,B,HD214558,target,fixed,+22:38:17.60,+45:11:06.1,2001/9/21,56:00.9,52173.33057,1.138,0.32,30,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt10047.b.fits,B,HD214558,target,fixed,+22:38:17.61,+45:11:06.0,2001/9/21,56:21.4,52173.3308,1.138,0.32,30,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt10048.a.fits,A,HD214558,target,fixed,+22:38:17.64,+45:10:58.5,2001/9/21,56:43.9,52173.33106,1.137,0.32,30,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt10049.a.fits,A,HD214558,target,fixed,+22:38:17.66,+45:10:58.5,2001/9/21,57:04.3,52173.3313,1.137,0.32,30,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt10050.b.fits,B,HD214558,target,fixed,+22:38:17.64,+45:11:06.0,2001/9/21,57:26.9,52173.33156,1.137,0.32,30,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
flat0051.a.fits,A,flat lamp,calibration,fixed,+22:38:17.68,+45:10:58.4,2001/9/21,58:48.7,52173.33251,1.135,1.05,12,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
flat0052.a.fits,A,flat lamp,calibration,fixed,+22:38:17.67,+45:10:58.4,2001/9/21,59:14.9,52173.33281,1.135,1.05,12,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
flat0053.a.fits,A,flat lamp,calibration,fixed,+22:38:17.67,+45:10:58.4,2001/9/21,59:41.1,52173.33311,1.134,1.05,12,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
flat0054.a.fits,A,flat lamp,calibration,fixed,+22:38:17.67,+45:10:58.4,2001/9/21,00:07.4,52173.33342,1.134,1.05,12,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
flat0055.a.fits,A,flat lamp,calibration,fixed,+22:38:17.67,+45:10:58.4,2001/9/21,00:33.6,52173.33372,1.134,1.05,12,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
arc0056.a.fits,A,arc lamp,calibration,fixed,+22:38:17.67,+45:10:58.4,2001/9/21,01:06.8,52173.33411,1.133,0.18,10,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt10057.a.fits,A,1999 NV27,target,moving,+23:50:48.95,+17:44:36.6,2001/9/21,42:16.9,52173.3627,1.069,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt10058.b.fits,B,1999 NV27,target,moving,+23:50:48.90,+17:44:43.6,2001/9/21,44:36.8,52173.36431,1.065,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt10059.b.fits,B,1999 NV27,target,moving,+23:50:48.92,+17:44:43.6,2001/9/21,46:54.7,52173.36591,1.062,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt10060.a.fits,A,1999 NV27,target,moving,+23:50:48.91,+17:44:35.3,2001/9/21,49:14.6,52173.36753,1.058,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt10061.a.fits,A,1999 NV27,target,moving,+23:50:48.90,+17:44:34.9,2001/9/21,51:32.5,52173.36913,1.055,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt10062.b.fits,B,1999 NV27,target,moving,+23:50:48.85,+17:44:42.1,2001/9/21,53:52.2,52173.37074,1.051,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt10063.b.fits,B,1999 NV27,target,moving,+23:50:48.87,+17:44:41.5,2001/9/21,56:10.1,52173.37234,1.048,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt10064.a.fits,A,1999 NV27,target,moving,+23:50:48.87,+17:44:33.6,2001/9/21,58:29.9,52173.37396,1.045,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt10065.a.fits,A,1999 NV27,target,moving,+23:50:48.87,+17:44:33.4,2001/9/21,00:47.7,52173.37555,1.042,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt10066.b.fits,B,1999 NV27,target,moving,+23:50:48.79,+17:44:40.8,2001/9/21,03:07.6,52173.37717,1.039,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt10067.b.fits,B,1999 NV27,target,moving,+23:50:48.78,+17:44:40.3,2001/9/21,05:25.4,52173.37877,1.037,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt10068.a.fits,A,1999 NV27,target,moving,+23:50:48.79,+17:44:32.3,2001/9/21,07:45.4,52173.38039,1.034,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt10069.a.fits,A,1999 NV27,target,moving,+23:50:48.76,+17:44:31.9,2001/9/21,10:03.2,52173.38198,1.031,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt10070.b.fits,B,1999 NV27,target,moving,+23:50:48.73,+17:44:39.3,2001/9/21,12:23.1,52173.3836,1.029,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt10071.b.fits,B,1999 NV27,target,moving,+23:50:48.72,+17:44:38.9,2001/9/21,14:40.9,52173.3852,1.027,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt10072.a.fits,A,1999 NV27,target,moving,+23:50:48.74,+17:44:30.9,2001/9/21,17:00.8,52173.38681,1.025,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt10073.a.fits,A,1999 NV27,target,moving,+23:50:48.73,+17:44:30.6,2001/9/21,19:18.6,52173.38841,1.022,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt10074.b.fits,B,1999 NV27,target,moving,+23:50:48.67,+17:44:36.7,2001/9/21,21:38.4,52173.39003,1.02,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt10075.b.fits,B,1999 NV27,target,moving,+23:50:48.63,+17:44:36.9,2001/9/21,23:56.3,52173.39162,1.018,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt10076.a.fits,A,1999 NV27,target,moving,+23:50:48.68,+17:44:29.6,2001/9/21,26:16.1,52173.39324,1.017,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt10077.a.fits,A,HD225239,standard,fixed,+00:04:54.31,+34:39:31.3,2001/9/21,54:58.7,52173.41318,1.042,0.32,30,spex,0.5x15,Prism,2001B099,Sheppard,HD 225239,G3,SB*,6.74,6.11,5.929922,4.84,4.497,4.438,
nt10078.b.fits,B,HD225239,standard,fixed,+00:04:54.30,+34:39:38.7,2001/9/21,55:23.6,52173.41347,1.042,0.32,30,spex,0.5x15,Prism,2001B099,Sheppard,HD 225239,G3,SB*,6.74,6.11,5.929922,4.84,4.497,4.438,
nt10079.a.fits,A,HD225239,standard,fixed,+00:04:54.34,+34:39:31.2,2001/9/21,55:56.6,52173.41385,1.041,0.32,30,spex,0.5x15,Prism,2001B099,Sheppard,HD 225239,G3,SB*,6.74,6.11,5.929922,4.84,4.497,4.438,
nt10080.b.fits,B,HD225239,standard,fixed,+00:04:54.31,+34:39:38.7,2001/9/21,56:19.0,52173.41411,1.041,0.32,30,spex,0.5x15,Prism,2001B099,Sheppard,HD 225239,G3,SB*,6.74,6.11,5.929922,4.84,4.497,4.438,
nt10081.b.fits,B,HD225239,standard,fixed,+00:04:54.31,+34:39:38.7,2001/9/21,56:39.5,52173.41435,1.041,0.32,30,spex,0.5x15,Prism,2001B099,Sheppard,HD 225239,G3,SB*,6.74,6.11,5.929922,4.84,4.497,4.438,
nt10082.a.fits,A,HD225239,standard,fixed,+00:04:54.33,+34:39:31.1,2001/9/21,57:02.0,52173.41461,1.041,0.32,30,spex,0.5x15,Prism,2001B099,Sheppard,HD 225239,G3,SB*,6.74,6.11,5.929922,4.84,4.497,4.438,
flat0083.a.fits,A,flat lamp,calibration,fixed,+00:04:54.35,+34:39:31.1,2001/9/21,58:00.9,52173.41529,1.04,1.05,12,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
flat0084.a.fits,A,flat lamp,calibration,fixed,+00:04:54.35,+34:39:31.1,2001/9/21,58:27.1,52173.41559,1.04,1.05,12,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
flat0085.a.fits,A,flat lamp,calibration,fixed,+00:04:54.35,+34:39:31.1,2001/9/21,58:53.3,52173.4159,1.04,1.05,12,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
flat0086.a.fits,A,flat lamp,calibration,fixed,+00:04:54.35,+34:39:31.1,2001/9/21,59:19.6,52173.4162,1.04,1.05,12,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
flat0087.a.fits,A,flat lamp,calibration,fixed,+00:04:54.35,+34:39:31.1,2001/9/21,59:45.8,52173.4165,1.04,1.05,12,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
arc0088.a.fits,A,arc lamp,calibration,fixed,+00:04:54.35,+34:39:31.1,2001/9/21,00:19.1,52173.41689,1.04,0.18,10,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt10089.a.fits,A,2001 OG108,target,moving,+00:53:07.78,+19:51:22.5,2001/9/21,27:55.1,52173.43605,1.016,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt10090.b.fits,B,2001 OG108,target,moving,+00:53:07.56,+19:51:31.3,2001/9/21,30:14.9,52173.43767,1.014,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt10091.b.fits,B,2001 OG108,target,moving,+00:53:07.37,+19:51:31.9,2001/9/21,32:32.8,52173.43927,1.013,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt10092.a.fits,A,2001 OG108,target,moving,+00:53:07.22,+19:51:25.0,2001/9/21,34:52.6,52173.44089,1.011,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt10093.a.fits,A,2001 OG108,target,moving,+00:53:07.03,+19:51:25.8,2001/9/21,37:10.5,52173.44248,1.01,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt10094.b.fits,B,2001 OG108,target,moving,+00:53:06.82,+19:51:34.4,2001/9/21,39:30.4,52173.4441,1.009,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt10095.b.fits,B,2001 OG108,target,moving,+00:53:06.62,+19:51:35.4,2001/9/21,41:48.3,52173.4457,1.007,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt10096.a.fits,A,2001 OG108,target,moving,+00:53:06.44,+19:51:28.3,2001/9/21,44:08.2,52173.44732,1.006,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt10097.a.fits,A,2001 OG108,target,moving,+00:53:06.24,+19:51:29.3,2001/9/21,46:26.0,52173.44891,1.005,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt10098.b.fits,B,2001 OG108,target,moving,+00:53:06.00,+19:51:37.6,2001/9/21,48:45.9,52173.45053,1.004,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt10099.b.fits,B,2001 OG108,target,moving,+00:53:05.82,+19:51:38.5,2001/9/21,51:03.7,52173.45213,1.003,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt10100.a.fits,A,2001 OG108,target,moving,+00:53:05.62,+19:51:32.1,2001/9/21,53:23.5,52173.45374,1.003,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt10101.a.fits,A,2001 OG108,target,moving,+00:53:05.39,+19:51:32.4,2001/9/21,55:41.4,52173.45534,1.002,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt10102.b.fits,B,2001 OG108,target,moving,+00:53:05.16,+19:51:41.2,2001/9/21,58:01.2,52173.45696,1.001,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt10103.b.fits,B,2001 OG108,target,moving,+00:53:04.97,+19:51:42.0,2001/9/21,00:19.0,52173.45855,1.001,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt10104.a.fits,A,2001 OG108,target,moving,+00:53:04.79,+19:51:35.1,2001/9/21,02:38.8,52173.46017,1.001,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt10105.a.fits,A,2001 OG108,target,moving,+00:53:04.56,+19:51:35.9,2001/9/21,04:56.7,52173.46177,1,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt10106.b.fits,B,2001 OG108,target,moving,+00:53:04.36,+19:51:44.5,2001/9/21,07:16.5,52173.46339,1,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt10107.b.fits,B,2001 OG108,target,moving,+00:53:04.15,+19:51:45.5,2001/9/21,09:34.3,52173.46498,1,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt10108.a.fits,A,2001 OG108,target,moving,+00:53:03.96,+19:51:38.5,2001/9/21,11:54.1,52173.4666,1,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt10109.a.fits,A,2001 OG108,target,moving,+00:37:21.17,+35:23:56.4,2001/9/21,27:05.1,52173.47714,1.045,0.1786,30,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt10110.b.fits,B,2001 OG108,target,moving,+00:37:21.13,+35:24:04.0,2001/9/21,27:22.3,52173.47734,1.045,0.1786,30,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt10111.a.fits,A,HD3421,standard,fixed,+00:37:21.17,+35:23:56.4,2001/9/21,28:13.0,52173.47793,1.046,0.1786,30,spex,0.5x15,Prism,2001B099,Sheppard,HD   3421,G2Ib-II,Star,6.323,5.431,5.203083,3.708,3.32,3.212,
nt10112.b.fits,B,HD3421,standard,fixed,+00:37:21.15,+35:24:03.8,2001/9/21,28:30.1,52173.47813,1.046,0.1786,30,spex,0.5x15,Prism,2001B099,Sheppard,HD   3421,G2Ib-II,Star,6.323,5.431,5.203083,3.708,3.32,3.212,
nt10113.b.fits,B,HD3421,standard,fixed,+00:37:21.17,+35:24:03.8,2001/9/21,28:42.6,52173.47827,1.046,0.1786,30,spex,0.5x15,Prism,2001B099,Sheppard,HD   3421,G2Ib-II,Star,6.323,5.431,5.203083,3.708,3.32,3.212,
nt10114.a.fits,A,HD3421,standard,fixed,+00:37:21.18,+35:23:56.4,2001/9/21,28:59.6,52173.47847,1.046,0.1786,30,spex,0.5x15,Prism,2001B099,Sheppard,HD   3421,G2Ib-II,Star,6.323,5.431,5.203083,3.708,3.32,3.212,
flat0115.a.fits,A,flat lamp,calibration,fixed,+00:37:21.11,+35:23:56.4,2001/9/21,29:51.6,52173.47907,1.046,1.05,12,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
flat0116.a.fits,A,flat lamp,calibration,fixed,+00:37:21.07,+35:23:56.5,2001/9/21,30:17.9,52173.47937,1.047,1.05,12,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
flat0117.a.fits,A,flat lamp,calibration,fixed,+00:37:21.03,+35:23:56.5,2001/9/21,30:44.1,52173.47968,1.047,1.05,12,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
flat0118.a.fits,A,flat lamp,calibration,fixed,+00:37:20.99,+35:23:56.5,2001/9/21,31:10.2,52173.47998,1.047,1.05,12,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
flat0119.a.fits,A,flat lamp,calibration,fixed,+00:37:20.95,+35:23:56.6,2001/9/21,31:36.5,52173.48028,1.047,1.05,12,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
arc0120.a.fits,A,arc lamp,calibration,fixed,+00:37:20.93,+35:23:56.6,2001/9/21,32:09.8,52173.48067,1.048,0.18,10,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt10121.a.fits,A,1989 TS1,target,moving,+01:04:11.32,+13:02:23.6,2001/9/21,42:45.5,52173.48803,1.011,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt10122.b.fits,B,1989 TS1,target,moving,+01:04:11.28,+13:02:30.8,2001/9/21,45:08.5,52173.48968,1.012,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt10123.b.fits,B,1989 TS1,target,moving,+01:04:11.23,+13:02:30.6,2001/9/21,47:26.3,52173.49128,1.013,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt10124.a.fits,A,1989 TS1,target,moving,+01:04:11.23,+13:02:22.7,2001/9/21,49:49.2,52173.49293,1.014,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
