FILE,BEAM,TARGET_NAME,TARGET_TYPE,FIXED-MOVING,RA,DEC,UT_DATE,UT_TIME,MJD,AIRMASS,INTEGRATION,COADDS,INSTRUMENT,SLIT,MODE,PROGRAM,OBSERVER,SIMBAD_NAME,SIMBAD_TYPE,SIMBAD_CLASS,SIMBAD_BMAG,SIMBAD_VMAG,SIMBAD_GMAG,SIMBAD_JMAG,SIMBAD_HMAG,SIMBAD_KMAG,NOTES
flat2014.a.fits,A,flat lamp,calibration,fixed,+18:42:45.42,+00:08:02.9,2001/8/24,04:33.7,52145.25317,1.087,0.6,20,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
flat2015.a.fits,A,flat lamp,calibration,fixed,+18:42:45.43,+00:08:02.9,2001/8/24,04:56.9,52145.25344,1.087,0.6,20,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
arc2016.a.fits,A,arc lamp,calibration,fixed,+18:42:45.43,+00:08:02.9,2001/8/24,05:26.5,52145.25378,1.087,0.18,10,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2017.a.fits,A,258,target,moving,+19:50:44.51,+02:44:10.5,2001/8/24,23:12.0,52145.26611,1.146,10,6,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2018.b.fits,B,258,target,moving,+19:50:44.47,+02:44:16.9,2001/8/24,25:16.5,52145.26755,1.141,10,6,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2019.b.fits,B,258,target,moving,+19:50:44.45,+02:44:15.7,2001/8/24,27:16.0,52145.26893,1.137,10,6,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2020.a.fits,A,258,target,moving,+19:50:44.41,+02:44:07.2,2001/8/24,29:20.5,52145.27038,1.133,10,6,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2021.a.fits,A,258,target,moving,+19:50:44.37,+02:44:06.2,2001/8/24,31:20.0,52145.27176,1.129,10,6,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2022.b.fits,B,258,target,moving,+19:50:44.35,+02:44:12.5,2001/8/24,33:24.5,52145.2732,1.125,10,6,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2023.b.fits,B,258,target,moving,+19:50:44.30,+02:44:11.6,2001/8/24,35:24.0,52145.27458,1.121,10,6,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2024.a.fits,A,258,target,moving,+19:50:44.29,+02:44:03.0,2001/8/24,37:28.5,52145.27602,1.117,10,6,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2025.a.fits,A,258,target,moving,+19:50:44.27,+02:44:01.9,2001/8/24,39:28.0,52145.27741,1.114,10,6,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2026.b.fits,B,258,target,moving,+19:50:44.24,+02:44:08.4,2001/8/24,41:32.5,52145.27885,1.11,10,6,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2027.a.fits,A,258,target,moving,+19:50:44.20,+02:43:59.7,2001/8/24,43:45.8,52145.28039,1.106,10,6,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2028.b.fits,B,258,target,moving,+19:50:44.19,+02:44:06.2,2001/8/24,45:50.3,52145.28183,1.103,10,6,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2029.b.fits,B,258,target,moving,+19:50:44.17,+02:44:05.3,2001/8/24,47:49.8,52145.28322,1.1,10,6,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2030.a.fits,A,258,target,moving,+19:50:44.12,+02:43:56.6,2001/8/24,49:54.3,52145.28466,1.097,10,6,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2031.a.fits,A,2001 MF1,target,moving,+20:14:11.28,+53:13:09.3,2001/8/24,03:50.1,52145.29433,1.248,120,1,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2032.b.fits,B,2001 MF1,target,moving,+20:14:10.99,+53:13:22.0,2001/8/24,06:12.7,52145.29598,1.245,120,1,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2033.b.fits,B,2001 MF1,target,moving,+20:14:10.74,+53:13:27.2,2001/8/24,08:30.1,52145.29757,1.242,120,1,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2034.a.fits,A,2001 MF1,target,moving,+20:14:10.40,+53:13:25.4,2001/8/24,10:52.6,52145.29922,1.239,120,1,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2035.a.fits,A,2001 MF1,target,moving,+20:14:10.15,+53:13:30.6,2001/8/24,13:10.1,52145.30081,1.237,120,1,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2036.b.fits,B,2001 MF1,target,moving,+20:14:09.84,+53:13:43.4,2001/8/24,15:32.6,52145.30246,1.234,120,1,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2037.b.fits,B,2001 MF1,target,moving,+20:14:09.56,+53:13:49.0,2001/8/24,17:50.1,52145.30405,1.232,120,1,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2038.a.fits,A,2001 MF1,target,moving,+20:14:09.25,+53:13:46.9,2001/8/24,20:12.7,52145.3057,1.229,120,1,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2039.a.fits,A,2001 MF1,target,moving,+20:14:08.98,+53:13:52.3,2001/8/24,22:30.1,52145.30729,1.227,120,1,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2040.b.fits,B,2001 MF1,target,moving,+20:14:08.71,+53:14:05.6,2001/8/24,24:52.6,52145.30894,1.225,120,1,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2041.a.fits,A,2001 MF1,target,moving,+20:14:08.27,+53:14:05.8,2001/8/24,28:15.3,52145.31129,1.222,120,1,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2042.b.fits,B,2001 MF1,target,moving,+20:14:07.99,+53:14:19.0,2001/8/24,30:37.8,52145.31294,1.22,120,1,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2043.b.fits,B,2001 MF1,target,moving,+20:14:07.73,+53:14:24.3,2001/8/24,32:55.2,52145.31453,1.218,120,1,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2044.a.fits,A,2001 MF1,target,moving,+20:14:07.42,+53:14:22.1,2001/8/24,35:17.7,52145.31618,1.216,120,1,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2045.a.fits,A,2001 MF1,target,moving,+20:14:07.11,+53:14:27.4,2001/8/24,37:35.2,52145.31777,1.214,120,1,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2046.b.fits,B,2001 MF1,target,moving,+20:14:06.85,+53:14:40.5,2001/8/24,39:57.7,52145.31942,1.213,120,1,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2047.b.fits,B,2001 MF1,target,moving,+20:14:06.56,+53:14:45.6,2001/8/24,42:15.2,52145.32101,1.211,120,1,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2048.a.fits,A,2001 MF1,target,moving,+20:14:06.26,+53:14:43.7,2001/8/24,44:37.7,52145.32266,1.21,120,1,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2049.a.fits,A,26,target,moving,+21:42:28.40,-19:47:09.1,2001/8/24,59:21.3,52145.33289,1.501,8,8,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2050.b.fits,B,26,target,moving,+21:42:28.34,-19:47:02.4,2001/8/24,01:32.9,52145.33441,1.492,8,8,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2051.b.fits,B,26,target,moving,+21:42:28.31,-19:47:03.1,2001/8/24,03:39.5,52145.33587,1.484,8,8,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2052.a.fits,A,26,target,moving,+21:42:28.23,-19:47:11.4,2001/8/24,05:51.0,52145.3374,1.476,8,8,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2053.a.fits,A,26,target,moving,+21:42:28.21,-19:47:11.9,2001/8/24,07:57.6,52145.33886,1.468,8,8,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2054.b.fits,B,26,target,moving,+21:42:28.19,-19:47:05.1,2001/8/24,10:09.2,52145.34038,1.46,8,8,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2055.b.fits,B,26,target,moving,+21:42:28.14,-19:47:05.8,2001/8/24,12:15.7,52145.34185,1.453,8,8,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2056.a.fits,A,26,target,moving,+21:42:28.05,-19:47:13.8,2001/8/24,14:27.3,52145.34337,1.445,8,8,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2057.a.fits,A,26,target,moving,+21:42:27.97,-19:47:14.3,2001/8/24,16:33.9,52145.34484,1.438,8,8,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2058.b.fits,B,26,target,moving,+21:42:27.91,-19:47:07.5,2001/8/24,18:45.5,52145.34636,1.432,8,8,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2059.a.fits,A,26,target,moving,+21:42:27.79,-19:47:15.7,2001/8/24,21:22.9,52145.34818,1.423,8,8,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2060.b.fits,B,26,target,moving,+21:42:27.72,-19:47:08.7,2001/8/24,23:34.4,52145.3497,1.417,8,8,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2061.b.fits,B,26,target,moving,+21:42:27.65,-19:47:09.2,2001/8/24,25:41.0,52145.35117,1.411,8,8,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2062.a.fits,A,26,target,moving,+21:42:27.56,-19:47:17.3,2001/8/24,27:52.6,52145.35269,1.404,8,8,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2063.a.fits,A,land_ 112-1333,standard,moving,+20:43:11.76,+00:26:13.5,2001/8/24,33:44.7,52145.35677,1.064,4,8,spex,0.8x15,Prism,2001B028,Binzel,BD-00  4074,F8,Star,10.63,9.9,9.827124,8.827,8.579,8.464,
sp8.2064.b.fits,B,land_ 112-1333,standard,moving,+20:43:11.76,+00:26:21.0,2001/8/24,34:51.5,52145.35754,1.064,4,8,spex,0.8x15,Prism,2001B028,Binzel,BD-00  4074,F8,Star,10.63,9.9,9.827124,8.827,8.579,8.464,
sp8.2065.b.fits,B,land_ 112-1333,standard,moving,+20:43:11.74,+00:26:20.9,2001/8/24,35:53.3,52145.35826,1.063,4,8,spex,0.8x15,Prism,2001B028,Binzel,BD-00  4074,F8,Star,10.63,9.9,9.827124,8.827,8.579,8.464,
sp8.2066.a.fits,A,land_ 112-1333,standard,moving,+20:43:11.72,+00:26:13.3,2001/8/24,37:00.1,52145.35903,1.063,4,8,spex,0.8x15,Prism,2001B028,Binzel,BD-00  4074,F8,Star,10.63,9.9,9.827124,8.827,8.579,8.464,
sp8.2067.a.fits,A,land_ 112-1333,standard,moving,+20:43:11.69,+00:26:13.3,2001/8/24,38:01.8,52145.35974,1.063,4,8,spex,0.8x15,Prism,2001B028,Binzel,BD-00  4074,F8,Star,10.63,9.9,9.827124,8.827,8.579,8.464,
sp8.2068.b.fits,B,land_ 112-1333,standard,moving,+20:43:11.69,+00:26:20.7,2001/8/24,39:08.6,52145.36052,1.062,4,8,spex,0.8x15,Prism,2001B028,Binzel,BD-00  4074,F8,Star,10.63,9.9,9.827124,8.827,8.579,8.464,
sp8.2069.b.fits,B,land_ 112-1333,standard,moving,+20:43:11.69,+00:26:20.8,2001/8/24,40:10.4,52145.36123,1.062,4,8,spex,0.8x15,Prism,2001B028,Binzel,BD-00  4074,F8,Star,10.63,9.9,9.827124,8.827,8.579,8.464,
sp8.2070.a.fits,A,land_ 112-1333,standard,moving,+20:43:11.66,+00:26:13.3,2001/8/24,41:17.2,52145.36201,1.062,4,8,spex,0.8x15,Prism,2001B028,Binzel,BD-00  4074,F8,Star,10.63,9.9,9.827124,8.827,8.579,8.464,
sp8.2071.a.fits,A,land_ 112-1333,standard,moving,+20:43:11.66,+00:26:13.1,2001/8/24,42:19.0,52145.36272,1.061,4,8,spex,0.8x15,Prism,2001B028,Binzel,BD-00  4074,F8,Star,10.63,9.9,9.827124,8.827,8.579,8.464,
sp8.2072.b.fits,B,land_ 112-1333,standard,moving,+20:43:11.66,+00:26:20.7,2001/8/24,43:25.8,52145.36349,1.061,4,8,spex,0.8x15,Prism,2001B028,Binzel,BD-00  4074,F8,Star,10.63,9.9,9.827124,8.827,8.579,8.464,
flat2073.a.fits,A,flat lamp,calibration,fixed,+20:43:11.61,+00:26:12.9,2001/8/24,45:42.3,52145.36507,1.061,0.6,20,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
flat2074.a.fits,A,flat lamp,calibration,fixed,+20:43:11.59,+00:26:12.9,2001/8/24,46:05.6,52145.36534,1.061,0.6,20,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
flat2075.a.fits,A,flat lamp,calibration,fixed,+20:43:11.58,+00:26:12.8,2001/8/24,46:28.8,52145.36561,1.061,0.6,20,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
flat2076.a.fits,A,flat lamp,calibration,fixed,+20:43:11.57,+00:26:12.8,2001/8/24,46:52.1,52145.36588,1.061,0.6,20,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
flat2077.a.fits,A,flat lamp,calibration,fixed,+20:43:11.55,+00:26:12.7,2001/8/24,47:15.4,52145.36615,1.061,0.6,20,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
arc2078.a.fits,A,arc lamp,calibration,fixed,+20:43:11.54,+00:26:12.7,2001/8/24,47:45.5,52145.3665,1.061,0.18,10,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2079.a.fits,A,3949,target,moving,+21:56:56.66,-05:20:30.0,2001/8/24,09:34.5,52145.38165,1.14,120,1,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2080.b.fits,B,3949,target,moving,+21:56:56.56,-05:20:23.3,2001/8/24,11:57.1,52145.3833,1.137,120,1,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2081.b.fits,B,3949,target,moving,+21:56:56.48,-05:20:24.0,2001/8/24,14:14.6,52145.38489,1.134,120,1,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2082.a.fits,A,3949,target,moving,+21:56:56.36,-05:20:32.4,2001/8/24,16:37.2,52145.38654,1.132,120,1,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2083.a.fits,A,3949,target,moving,+21:56:56.27,-05:20:33.0,2001/8/24,18:54.7,52145.38813,1.129,120,1,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2084.b.fits,B,3949,target,moving,+21:56:56.17,-05:20:26.4,2001/8/24,21:17.2,52145.38978,1.127,120,1,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2085.a.fits,A,3949,target,moving,+21:56:55.93,-05:20:35.5,2001/8/24,26:23.8,52145.39333,1.122,120,1,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2086.b.fits,B,3949,target,moving,+21:56:55.86,-05:20:28.6,2001/8/24,28:46.3,52145.39498,1.12,120,1,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2087.b.fits,B,3949,target,moving,+21:56:55.78,-05:20:29.2,2001/8/24,31:03.8,52145.39657,1.118,120,1,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2088.a.fits,A,3949,target,moving,+21:56:55.67,-05:20:37.5,2001/8/24,33:26.3,52145.39822,1.116,120,1,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2089.a.fits,A,3949,target,moving,+21:56:55.56,-05:20:38.1,2001/8/24,35:43.8,52145.39981,1.115,120,1,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2090.b.fits,B,3949,target,moving,+21:56:55.45,-05:20:31.2,2001/8/24,38:06.3,52145.40146,1.113,120,1,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2091.b.fits,B,3949,target,moving,+21:56:55.34,-05:20:31.9,2001/8/24,40:23.8,52145.40305,1.112,120,1,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2092.a.fits,A,3949,target,moving,+21:56:55.20,-05:20:40.3,2001/8/24,42:46.4,52145.4047,1.111,120,1,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2093.a.fits,A,3949,target,moving,+21:56:55.08,-05:20:40.6,2001/8/24,45:03.9,52145.4063,1.109,120,1,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2094.b.fits,B,3949,target,moving,+21:56:54.97,-05:20:33.7,2001/8/24,47:26.4,52145.40795,1.109,120,1,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2095.a.fits,A,5840,target,moving,+22:36:54.94,-13:29:28.4,2001/8/24,56:25.8,52145.41419,1.228,120,1,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2096.b.fits,B,5840,target,moving,+22:36:54.86,-13:29:21.5,2001/8/24,58:48.4,52145.41584,1.225,120,1,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2097.b.fits,B,5840,target,moving,+22:36:54.76,-13:29:22.1,2001/8/24,01:08.2,52145.41746,1.222,120,1,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2098.a.fits,A,5840,target,moving,+22:36:54.66,-13:29:30.4,2001/8/24,03:30.7,52145.41911,1.219,120,1,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2099.a.fits,A,5840,target,moving,+22:36:54.59,-13:29:30.6,2001/8/24,05:48.1,52145.4207,1.217,120,1,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2100.b.fits,B,5840,target,moving,+22:36:54.52,-13:29:23.9,2001/8/24,08:10.6,52145.42235,1.214,120,1,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2101.b.fits,B,5840,target,moving,+22:36:54.45,-13:29:24.4,2001/8/24,10:28.1,52145.42394,1.212,120,1,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2102.a.fits,A,5840,target,moving,+22:36:54.35,-13:29:32.4,2001/8/24,12:50.7,52145.42559,1.21,120,1,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2103.a.fits,A,5840,target,moving,+22:36:54.27,-13:29:33.1,2001/8/24,15:08.2,52145.42718,1.208,120,1,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2104.b.fits,B,5840,target,moving,+22:36:54.16,-13:29:26.0,2001/8/24,17:30.7,52145.42883,1.207,120,1,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2105.a.fits,A,5840,target,moving,+22:36:54.00,-13:29:34.4,2001/8/24,20:53.1,52145.43117,1.204,120,1,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2106.b.fits,B,5840,target,moving,+22:36:53.92,-13:29:27.2,2001/8/24,23:17.1,52145.43284,1.203,120,1,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2107.b.fits,B,5840,target,moving,+22:36:53.81,-13:29:28.0,2001/8/24,25:34.6,52145.43443,1.202,120,1,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2108.a.fits,A,5840,target,moving,+22:36:53.66,-13:29:35.7,2001/8/24,27:57.1,52145.43608,1.2,120,1,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2109.a.fits,A,10,target,moving,+22:40:01.63,-03:32:05.1,2001/8/24,34:37.6,52145.44071,1.092,5,10,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2110.b.fits,B,10,target,moving,+22:40:01.57,-03:31:58.0,2001/8/24,36:19.8,52145.4419,1.091,5,10,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2111.b.fits,B,10,target,moving,+22:40:01.51,-03:31:58.2,2001/8/24,37:57.0,52145.44302,1.091,5,10,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2112.a.fits,A,10,target,moving,+22:40:01.42,-03:32:06.1,2001/8/24,39:39.2,52145.4442,1.09,5,10,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2113.a.fits,A,10,target,moving,+22:40:01.35,-03:32:06.4,2001/8/24,41:16.4,52145.44533,1.09,5,10,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2114.b.fits,B,10,target,moving,+22:40:01.27,-03:31:59.4,2001/8/24,42:58.6,52145.44651,1.09,5,10,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2115.b.fits,B,10,target,moving,+22:40:01.23,-03:31:59.5,2001/8/24,44:35.8,52145.44764,1.089,5,10,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2116.a.fits,A,10,target,moving,+22:40:01.15,-03:32:07.3,2001/8/24,46:18.1,52145.44882,1.089,5,10,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2117.a.fits,A,10,target,moving,+22:40:01.08,-03:32:07.6,2001/8/24,47:55.3,52145.44995,1.089,5,10,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2118.b.fits,B,10,target,moving,+22:40:01.02,-03:32:00.6,2001/8/24,49:37.5,52145.45113,1.089,5,10,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2119.a.fits,A,4407,target,moving,+22:53:44.88,+01:12:18.3,2001/8/24,56:31.7,52145.45592,1.056,120,1,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2120.b.fits,B,4407,target,moving,+22:53:44.80,+01:12:24.8,2001/8/24,58:54.2,52145.45757,1.055,120,1,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2121.b.fits,B,4407,target,moving,+22:53:44.71,+01:12:24.8,2001/8/24,01:11.6,52145.45916,1.055,120,1,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2122.a.fits,A,4407,target,moving,+22:53:44.58,+01:12:16.9,2001/8/24,03:34.2,52145.46081,1.055,120,1,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2123.a.fits,A,4407,target,moving,+22:53:44.46,+01:12:16.6,2001/8/24,05:51.6,52145.4624,1.055,120,1,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2124.b.fits,B,4407,target,moving,+22:53:44.35,+01:12:23.2,2001/8/24,08:14.1,52145.46405,1.056,120,1,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2125.b.fits,B,4407,target,moving,+22:53:44.24,+01:12:22.7,2001/8/24,10:31.6,52145.46564,1.056,120,1,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
sp8.2126.a.fits,A,4407,target,moving,+22:53:44.10,+01:12:15.3,2001/8/24,12:54.1,52145.46729,1.056,120,1,spex,0.8x15,Prism,2001B028,Binzel,,,,,,,,,,
