FILE,BEAM,TARGET_NAME,TARGET_TYPE,FIXED-MOVING,RA,DEC,UT_DATE,UT_TIME,MJD,AIRMASS,INTEGRATION,COADDS,INSTRUMENT,SLIT,MODE,PROGRAM,OBSERVER,SIMBAD_NAME,SIMBAD_TYPE,SIMBAD_CLASS,SIMBAD_BMAG,SIMBAD_VMAG,SIMBAD_GMAG,SIMBAD_JMAG,SIMBAD_HMAG,SIMBAD_KMAG,NOTES
nt50786.a.fits,A,1999 TS1,target,moving,+01:02:00.35,+13:00:02.7,2001/9/25,16:13.1,52177.4696,1.008,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt50787.a.fits,A,1999 TS1,target,moving,+01:02:00.28,+13:00:02.5,2001/9/25,18:30.8,52177.47119,1.009,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt50788.b.fits,B,1999 TS1,target,moving,+01:02:00.01,+13:00:09.0,2001/9/25,20:51.7,52177.47282,1.01,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt50789.a.fits,A,HD 9986,standard,fixed,+01:37:40.88,+12:04:40.8,2001/9/25,26:57.3,52177.47705,1.011,0.32,30,spex,0.5x15,Prism,2001B099,Sheppard,HD   9986,G2V,HighPM*,7.43,6.76,6.618031,5.62,5.328,5.22,
nt50790.b.fits,B,HD 9986,standard,fixed,+01:37:40.64,+12:04:47.2,2001/9/25,27:20.8,52177.47732,1.011,0.32,30,spex,0.5x15,Prism,2001B099,Sheppard,HD   9986,G2V,HighPM*,7.43,6.76,6.618031,5.62,5.328,5.22,
nt50791.b.fits,B,HD 9986,standard,fixed,+01:37:40.64,+12:04:47.2,2001/9/25,27:41.2,52177.47756,1.011,0.32,30,spex,0.5x15,Prism,2001B099,Sheppard,HD   9986,G2V,HighPM*,7.43,6.76,6.618031,5.62,5.328,5.22,
nt50792.a.fits,A,HD 9986,standard,fixed,+01:37:40.88,+12:04:40.7,2001/9/25,28:04.7,52177.47783,1.011,0.32,30,spex,0.5x15,Prism,2001B099,Sheppard,HD   9986,G2V,HighPM*,7.43,6.76,6.618031,5.62,5.328,5.22,
nt50793.a.fits,A,HD 9986,standard,fixed,+01:37:40.89,+12:04:40.7,2001/9/25,28:25.1,52177.47807,1.011,0.32,30,spex,0.5x15,Prism,2001B099,Sheppard,HD   9986,G2V,HighPM*,7.43,6.76,6.618031,5.62,5.328,5.22,
nt50794.b.fits,B,HD 9986,standard,fixed,+01:37:40.64,+12:04:47.1,2001/9/25,28:48.6,52177.47834,1.011,0.32,30,spex,0.5x15,Prism,2001B099,Sheppard,HD   9986,G2V,HighPM*,7.43,6.76,6.618031,5.62,5.328,5.22,
flat0795.a.fits,A,flat lamp,calibration,fixed,+01:37:40.90,+12:04:40.6,2001/9/25,29:35.2,52177.47888,1.011,1.05,12,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
flat0796.a.fits,A,flat lamp,calibration,fixed,+01:37:40.90,+12:04:40.6,2001/9/25,30:01.4,52177.47918,1.01,1.05,12,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
flat0797.a.fits,A,flat lamp,calibration,fixed,+01:37:40.90,+12:04:40.6,2001/9/25,30:27.7,52177.47949,1.01,1.05,12,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
flat0798.a.fits,A,flat lamp,calibration,fixed,+01:37:40.90,+12:04:40.6,2001/9/25,30:53.9,52177.47979,1.01,1.05,12,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
flat0799.a.fits,A,flat lamp,calibration,fixed,+01:37:40.90,+12:04:40.6,2001/9/25,31:20.1,52177.48009,1.01,1.05,12,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
arc0800.a.fits,A,arc lamp,calibration,fixed,+01:37:40.90,+12:04:40.6,2001/9/25,31:53.4,52177.48048,1.01,0.18,10,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt50801.a.fits,A,1994 CO,target,moving,+00:53:36.48,-03:38:38.0,2001/9/25,36:31.6,52177.4837,1.108,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt50802.b.fits,B,1994 CO,target,moving,+00:53:36.63,-03:38:31.3,2001/9/25,38:52.4,52177.48533,1.11,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt50803.b.fits,B,1994 CO,target,moving,+00:53:36.60,-03:38:31.6,2001/9/25,41:10.2,52177.48692,1.112,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt50804.a.fits,A,1994 CO,target,moving,+00:53:36.41,-03:38:39.5,2001/9/25,43:31.1,52177.48855,1.115,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt50805.a.fits,A,1994 CO,target,moving,+00:53:36.36,-03:38:39.6,2001/9/25,45:49.0,52177.49015,1.117,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt50806.b.fits,B,1994 CO,target,moving,+00:53:36.52,-03:38:33.0,2001/9/25,48:09.9,52177.49178,1.12,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt50807.b.fits,B,1994 CO,target,moving,+00:53:36.48,-03:38:33.2,2001/9/25,50:27.7,52177.49338,1.123,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt50808.a.fits,A,1994 CO,target,moving,+00:53:36.30,-03:38:41.0,2001/9/25,52:48.5,52177.49501,1.125,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt50809.a.fits,A,1994 CO,target,moving,+00:53:36.26,-03:38:41.4,2001/9/25,55:06.4,52177.4966,1.128,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt50810.b.fits,B,1994 CO,target,moving,+00:53:36.37,-03:38:34.5,2001/9/25,57:27.2,52177.49823,1.131,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt50811.b.fits,B,1994 CO,target,moving,+00:53:36.35,-03:38:35.0,2001/9/25,59:45.1,52177.49983,1.135,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt50812.a.fits,A,1994 CO,target,moving,+00:53:36.19,-03:38:42.5,2001/9/25,02:05.9,52177.50146,1.139,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt50813.a.fits,A,HD 7438,standard,fixed,+01:14:22.16,-07:54:40.3,2001/9/25,09:09.4,52177.50636,1.16,1,30,spex,0.5x15,Prism,2001B099,Sheppard,HD   7438,K1(V),HighPM*,8.65,7.87,7.630302,6.402,6.018,5.884,
nt50814.b.fits,B,HD 7438,standard,fixed,+01:14:22.34,-07:54:33.2,2001/9/25,09:59.2,52177.50694,1.161,1,30,spex,0.5x15,Prism,2001B099,Sheppard,HD   7438,K1(V),HighPM*,8.65,7.87,7.630302,6.402,6.018,5.884,
nt50815.b.fits,B,HD 7438,standard,fixed,+01:14:22.35,-07:54:33.2,2001/9/25,10:46.0,52177.50748,1.162,1,30,spex,0.5x15,Prism,2001B099,Sheppard,HD   7438,K1(V),HighPM*,8.65,7.87,7.630302,6.402,6.018,5.884,
nt50816.a.fits,A,HD 7438,standard,fixed,+01:14:22.18,-07:54:40.4,2001/9/25,11:35.7,52177.50805,1.163,1,30,spex,0.5x15,Prism,2001B099,Sheppard,HD   7438,K1(V),HighPM*,8.65,7.87,7.630302,6.402,6.018,5.884,
nt50817.a.fits,A,HD 7438,standard,fixed,+01:14:22.18,-07:54:40.4,2001/9/25,12:22.6,52177.5086,1.164,1,30,spex,0.5x15,Prism,2001B099,Sheppard,HD   7438,K1(V),HighPM*,8.65,7.87,7.630302,6.402,6.018,5.884,
nt50818.b.fits,B,HD 7438,standard,fixed,+01:14:22.36,-07:54:33.3,2001/9/25,13:12.5,52177.50917,1.165,1,30,spex,0.5x15,Prism,2001B099,Sheppard,HD   7438,K1(V),HighPM*,8.65,7.87,7.630302,6.402,6.018,5.884,
flat0819.a.fits,A,flat lamp,calibration,fixed,+01:14:22.19,-07:54:40.5,2001/9/25,14:30.8,52177.51008,1.166,1.05,12,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
flat0820.a.fits,A,flat lamp,calibration,fixed,+01:14:22.19,-07:54:40.5,2001/9/25,14:57.0,52177.51038,1.167,1.05,12,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
flat0821.a.fits,A,flat lamp,calibration,fixed,+01:14:22.19,-07:54:40.5,2001/9/25,15:23.3,52177.51069,1.167,1.05,12,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
flat0822.a.fits,A,flat lamp,calibration,fixed,+01:14:22.20,-07:54:40.5,2001/9/25,15:49.5,52177.51099,1.168,1.05,12,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
flat0823.a.fits,A,flat lamp,calibration,fixed,+01:14:22.20,-07:54:40.5,2001/9/25,16:15.7,52177.51129,1.169,1.05,12,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
arc0824.a.fits,A,arc lamp,calibration,fixed,+01:14:22.19,-07:54:40.5,2001/9/25,16:49.0,52177.51168,1.169,0.18,10,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt50825.a.fits,A,1994 CO,target,moving,+00:53:35.15,-03:38:32.8,2001/9/25,20:14.9,52177.51406,1.171,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt50826.b.fits,B,1994 CO,target,moving,+00:53:35.27,-03:38:26.1,2001/9/25,22:35.8,52177.51569,1.175,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt50827.b.fits,B,1994 CO,target,moving,+00:53:35.24,-03:38:26.5,2001/9/25,24:53.6,52177.51729,1.18,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt50828.a.fits,A,1994 CO,target,moving,+00:53:35.04,-03:38:33.7,2001/9/25,27:14.4,52177.51892,1.185,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt50829.a.fits,A,1994 CO,target,moving,+00:53:35.03,-03:38:34.3,2001/9/25,29:32.2,52177.52051,1.191,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt50830.b.fits,B,1994 CO,target,moving,+00:53:35.18,-03:38:27.4,2001/9/25,31:53.1,52177.52214,1.196,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt50831.a.fits,A,2001 OG108,target,moving,+00:43:21.69,+20:30:20.7,2001/9/25,37:50.5,52177.52628,1.116,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt50832.b.fits,B,2001 OG108,target,moving,+00:43:22.06,+20:30:21.9,2001/9/25,40:11.4,52177.52791,1.121,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt50833.b.fits,B,2001 OG108,target,moving,+00:43:21.90,+20:30:22.3,2001/9/25,42:29.1,52177.5295,1.126,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt50834.a.fits,A,2001 OG108,target,moving,+00:43:21.19,+20:30:23.1,2001/9/25,44:49.9,52177.53113,1.132,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
