FILE,BEAM,TARGET_NAME,TARGET_TYPE,FIXED-MOVING,RA,DEC,UT_DATE,UT_TIME,MJD,AIRMASS,INTEGRATION,COADDS,INSTRUMENT,SLIT,MODE,PROGRAM,OBSERVER,SIMBAD_NAME,SIMBAD_TYPE,SIMBAD_CLASS,SIMBAD_BMAG,SIMBAD_VMAG,SIMBAD_GMAG,SIMBAD_JMAG,SIMBAD_HMAG,SIMBAD_KMAG,NOTES
spec0018.b.fits,B,44 Nysa,target,moving,+19:44:29.12,-21:29:29.8,2001/9/29,35:49.1,52181.23321,1.331,30,1,spex,0.5x15,Prism,2001B072,Kelley,,,,,,,,,,
spec0019.b.fits,B,44 Nysa,target,moving,+19:44:29.13,-21:29:29.9,2001/9/29,36:30.6,52181.23369,1.331,30,1,spex,0.5x15,Prism,2001B072,Kelley,,,,,,,,,,
spec0020.a.fits,A,44 Nysa,target,moving,+19:44:29.14,-21:29:37.3,2001/9/29,37:17.4,52181.23423,1.332,30,1,spex,0.5x15,Prism,2001B072,Kelley,,,,,,,,,,
spec0021.a.fits,A,44 Nysa,target,moving,+19:44:29.15,-21:29:37.2,2001/9/29,37:58.8,52181.23471,1.332,30,1,spex,0.5x15,Prism,2001B072,Kelley,,,,,,,,,,
spec0022.b.fits,B,44 Nysa,target,moving,+19:44:29.14,-21:29:30.0,2001/9/29,38:45.4,52181.23525,1.332,30,1,spex,0.5x15,Prism,2001B072,Kelley,,,,,,,,,,
spec0023.b.fits,B,44 Nysa,target,moving,+19:44:29.17,-21:29:29.8,2001/9/29,39:27.0,52181.23573,1.332,30,1,spex,0.5x15,Prism,2001B072,Kelley,,,,,,,,,,
spec0024.a.fits,A,44 Nysa,target,moving,+19:44:29.17,-21:29:37.5,2001/9/29,40:13.6,52181.23627,1.332,30,1,spex,0.5x15,Prism,2001B072,Kelley,,,,,,,,,,
spec0025.a.fits,A,44 Nysa,target,moving,+19:44:29.18,-21:29:37.6,2001/9/29,40:56.1,52181.23676,1.332,30,1,spex,0.5x15,Prism,2001B072,Kelley,,,,,,,,,,
spec0026.b.fits,B,44 Nysa,target,moving,+19:44:29.16,-21:29:30.1,2001/9/29,41:42.7,52181.2373,1.332,30,1,spex,0.5x15,Prism,2001B072,Kelley,,,,,,,,,,
spec0027.b.fits,B,44 Nysa,target,moving,+19:44:29.18,-21:29:30.0,2001/9/29,42:24.2,52181.23778,1.332,30,1,spex,0.5x15,Prism,2001B072,Kelley,,,,,,,,,,
spec0028.a.fits,A,44 Nysa,target,moving,+19:44:29.20,-21:29:37.6,2001/9/29,43:10.8,52181.23832,1.333,30,1,spex,0.5x15,Prism,2001B072,Kelley,,,,,,,,,,
spec0029.a.fits,A,SAO143111,standard,fixed,+19:11:09.79,-02:38:20.0,2001/9/29,46:05.2,52181.24034,1.104,1,1,spex,0.5x15,Prism,2001B072,Kelley,HD 179079,G5IV,HighPM*,8.66,7.96,7.787227,6.734,6.402,6.311,
spec0030.b.fits,B,SAO143111,standard,fixed,+19:11:09.76,-02:38:12.3,2001/9/29,46:13.2,52181.24043,1.104,1,1,spex,0.5x15,Prism,2001B072,Kelley,HD 179079,G5IV,HighPM*,8.66,7.96,7.787227,6.734,6.402,6.311,
spec0031.b.fits,B,SAO143111,standard,fixed,+19:11:09.75,-02:38:12.4,2001/9/29,46:16.1,52181.24046,1.104,1,1,spex,0.5x15,Prism,2001B072,Kelley,HD 179079,G5IV,HighPM*,8.66,7.96,7.787227,6.734,6.402,6.311,
spec0032.a.fits,A,SAO143111,standard,fixed,+19:11:09.75,-02:38:20.0,2001/9/29,46:24.1,52181.24056,1.104,1,1,spex,0.5x15,Prism,2001B072,Kelley,HD 179079,G5IV,HighPM*,8.66,7.96,7.787227,6.734,6.402,6.311,
spec0033.a.fits,A,SAO143111,standard,fixed,+19:11:09.77,-02:38:20.0,2001/9/29,46:27.2,52181.24059,1.104,1,1,spex,0.5x15,Prism,2001B072,Kelley,HD 179079,G5IV,HighPM*,8.66,7.96,7.787227,6.734,6.402,6.311,
spec0034.b.fits,B,SAO143111,standard,fixed,+19:11:09.76,-02:38:12.3,2001/9/29,46:35.2,52181.24069,1.104,1,1,spex,0.5x15,Prism,2001B072,Kelley,HD 179079,G5IV,HighPM*,8.66,7.96,7.787227,6.734,6.402,6.311,
spec0035.b.fits,B,SAO143111,standard,fixed,+19:11:09.76,-02:38:12.3,2001/9/29,46:38.2,52181.24072,1.104,1,1,spex,0.5x15,Prism,2001B072,Kelley,HD 179079,G5IV,HighPM*,8.66,7.96,7.787227,6.734,6.402,6.311,
spec0036.a.fits,A,SAO143111,standard,fixed,+19:11:09.75,-02:38:20.0,2001/9/29,46:46.1,52181.24081,1.105,1,1,spex,0.5x15,Prism,2001B072,Kelley,HD 179079,G5IV,HighPM*,8.66,7.96,7.787227,6.734,6.402,6.311,
spec0037.a.fits,A,SAO143111,standard,fixed,+19:11:09.78,-02:38:19.8,2001/9/29,46:49.1,52181.24085,1.105,1,1,spex,0.5x15,Prism,2001B072,Kelley,HD 179079,G5IV,HighPM*,8.66,7.96,7.787227,6.734,6.402,6.311,
spec0038.b.fits,B,SAO143111,standard,fixed,+19:11:09.77,-02:38:12.3,2001/9/29,46:57.1,52181.24094,1.105,1,1,spex,0.5x15,Prism,2001B072,Kelley,HD 179079,G5IV,HighPM*,8.66,7.96,7.787227,6.734,6.402,6.311,
spec0039.a.fits,A,SAO164082,standard,moving,+21:02:33.81,-15:28:27.7,2001/9/29,49:08.7,52181.24246,1.279,0.5,1,spex,0.5x15,Prism,2001B072,Kelley,HD 200213,K0III,HighPM*,8.69,7.79,7.561431,6.186,5.718,5.662,
spec0040.b.fits,B,SAO164082,standard,moving,+21:02:33.83,-15:28:20.2,2001/9/29,49:15.5,52181.24254,1.279,0.5,1,spex,0.5x15,Prism,2001B072,Kelley,HD 200213,K0III,HighPM*,8.69,7.79,7.561431,6.186,5.718,5.662,
spec0041.b.fits,B,SAO164082,standard,moving,+21:02:33.80,-15:28:20.3,2001/9/29,49:17.5,52181.24256,1.279,0.5,1,spex,0.5x15,Prism,2001B072,Kelley,HD 200213,K0III,HighPM*,8.69,7.79,7.561431,6.186,5.718,5.662,
spec0042.a.fits,A,SAO164082,standard,moving,+21:02:33.80,-15:28:27.9,2001/9/29,49:24.3,52181.24264,1.278,0.5,1,spex,0.5x15,Prism,2001B072,Kelley,HD 200213,K0III,HighPM*,8.69,7.79,7.561431,6.186,5.718,5.662,
spec0043.a.fits,A,SAO164082,standard,moving,+21:02:33.83,-15:28:27.7,2001/9/29,49:26.0,52181.24266,1.278,0.5,1,spex,0.5x15,Prism,2001B072,Kelley,HD 200213,K0III,HighPM*,8.69,7.79,7.561431,6.186,5.718,5.662,
spec0044.b.fits,B,SAO164082,standard,moving,+21:02:33.85,-15:28:20.0,2001/9/29,49:32.9,52181.24274,1.278,0.5,1,spex,0.5x15,Prism,2001B072,Kelley,HD 200213,K0III,HighPM*,8.69,7.79,7.561431,6.186,5.718,5.662,
spec0045.b.fits,B,SAO164082,standard,moving,+21:02:33.85,-15:28:20.0,2001/9/29,49:34.7,52181.24276,1.278,0.5,1,spex,0.5x15,Prism,2001B072,Kelley,HD 200213,K0III,HighPM*,8.69,7.79,7.561431,6.186,5.718,5.662,
spec0046.a.fits,A,SAO164082,standard,moving,+21:02:33.82,-15:28:27.7,2001/9/29,49:41.5,52181.24284,1.278,0.5,1,spex,0.5x15,Prism,2001B072,Kelley,HD 200213,K0III,HighPM*,8.69,7.79,7.561431,6.186,5.718,5.662,
spec0047.a.fits,A,SAO164082,standard,moving,+21:02:33.82,-15:28:27.7,2001/9/29,49:43.3,52181.24286,1.278,0.5,1,spex,0.5x15,Prism,2001B072,Kelley,HD 200213,K0III,HighPM*,8.69,7.79,7.561431,6.186,5.718,5.662,
spec0048.b.fits,B,SAO164082,standard,moving,+21:02:33.84,-15:28:20.2,2001/9/29,49:50.2,52181.24294,1.278,0.5,1,spex,0.5x15,Prism,2001B072,Kelley,HD 200213,K0III,HighPM*,8.69,7.79,7.561431,6.186,5.718,5.662,
spec0049.a.fits,A,44 Nysa,target,moving,+19:44:29.74,-21:29:45.3,2001/9/29,52:16.0,52181.24463,1.337,30,1,spex,0.5x15,Prism,2001B072,Kelley,,,,,,,,,,
spec0050.b.fits,B,44 Nysa,target,moving,+19:44:29.74,-21:29:38.2,2001/9/29,53:09.0,52181.24524,1.337,30,1,spex,0.5x15,Prism,2001B072,Kelley,,,,,,,,,,
spec0051.b.fits,B,44 Nysa,target,moving,+19:44:29.74,-21:29:38.2,2001/9/29,53:56.8,52181.2458,1.338,30,1,spex,0.5x15,Prism,2001B072,Kelley,,,,,,,,,,
spec0052.a.fits,A,44 Nysa,target,moving,+19:44:29.78,-21:29:45.6,2001/9/29,54:49.8,52181.24641,1.338,30,1,spex,0.5x15,Prism,2001B072,Kelley,,,,,,,,,,
spec0053.a.fits,A,44 Nysa,target,moving,+19:44:29.78,-21:29:45.6,2001/9/29,55:37.6,52181.24696,1.339,30,1,spex,0.5x15,Prism,2001B072,Kelley,,,,,,,,,,
spec0054.b.fits,B,44 Nysa,target,moving,+19:44:29.78,-21:29:38.3,2001/9/29,56:30.5,52181.24758,1.339,30,1,spex,0.5x15,Prism,2001B072,Kelley,,,,,,,,,,
spec0055.b.fits,B,44 Nysa,target,moving,+19:44:29.78,-21:29:38.3,2001/9/29,57:18.4,52181.24813,1.34,30,1,spex,0.5x15,Prism,2001B072,Kelley,,,,,,,,,,
spec0056.a.fits,A,44 Nysa,target,moving,+19:44:29.84,-21:29:45.8,2001/9/29,58:11.3,52181.24874,1.341,30,1,spex,0.5x15,Prism,2001B072,Kelley,,,,,,,,,,
spec0057.a.fits,A,44 Nysa,target,moving,+19:44:29.85,-21:29:45.9,2001/9/29,58:59.1,52181.2493,1.341,30,1,spex,0.5x15,Prism,2001B072,Kelley,,,,,,,,,,
spec0058.b.fits,B,44 Nysa,target,moving,+19:44:29.84,-21:29:38.4,2001/9/29,59:52.0,52181.24991,1.342,30,1,spex,0.5x15,Prism,2001B072,Kelley,,,,,,,,,,
spec0059.b.fits,B,44 Nysa,target,moving,+19:44:29.86,-21:29:38.6,2001/9/29,00:39.9,52181.25046,1.342,30,1,spex,0.5x15,Prism,2001B072,Kelley,,,,,,,,,,
spec0060.a.fits,A,44 Nysa,target,moving,+19:44:29.90,-21:29:45.9,2001/9/29,01:32.9,52181.25107,1.343,30,1,spex,0.5x15,Prism,2001B072,Kelley,,,,,,,,,,
spec0061.a.fits,A,20 Massalia,target,moving,+19:59:22.20,-19:46:29.0,2001/9/29,11:40.6,52181.25811,1.306,30,1,spex,0.5x15,Prism,2001B072,Kelley,,,,,,,,,,
spec0062.b.fits,B,20 Massalia,target,moving,+19:59:22.19,-19:46:21.6,2001/9/29,12:33.5,52181.25872,1.306,30,1,spex,0.5x15,Prism,2001B072,Kelley,,,,,,,,,,
spec0063.a.fits,A,20 Massalia,target,moving,+19:59:22.22,-19:46:29.1,2001/9/29,13:45.2,52181.25955,1.307,20,1,spex,0.5x15,Prism,2001B072,Kelley,,,,,,,,,,
spec0064.b.fits,B,20 Massalia,target,moving,+19:59:22.19,-19:46:21.5,2001/9/29,14:28.1,52181.26005,1.307,20,1,spex,0.5x15,Prism,2001B072,Kelley,,,,,,,,,,
spec0065.a.fits,A,20 Massalia,target,moving,+19:59:22.25,-19:46:29.1,2001/9/29,15:33.6,52181.26081,1.308,20,1,spex,0.5x15,Prism,2001B072,Kelley,,,,,,,,,,
spec0066.b.fits,B,20 Massalia,target,moving,+19:59:22.24,-19:46:21.6,2001/9/29,16:16.5,52181.2613,1.309,20,1,spex,0.5x15,Prism,2001B072,Kelley,,,,,,,,,,
spec0067.b.fits,B,20 Massalia,target,moving,+19:59:22.24,-19:46:21.6,2001/9/29,16:54.4,52181.26174,1.309,20,1,spex,0.5x15,Prism,2001B072,Kelley,,,,,,,,,,
spec0068.a.fits,A,20 Massalia,target,moving,+19:59:22.29,-19:46:29.1,2001/9/29,17:37.2,52181.26224,1.31,20,1,spex,0.5x15,Prism,2001B072,Kelley,,,,,,,,,,
spec0069.a.fits,A,20 Massalia,target,moving,+19:59:22.29,-19:46:29.0,2001/9/29,18:15.3,52181.26268,1.31,20,1,spex,0.5x15,Prism,2001B072,Kelley,,,,,,,,,,
spec0070.b.fits,B,20 Massalia,target,moving,+19:59:22.28,-19:46:21.6,2001/9/29,18:58.2,52181.26317,1.311,20,1,spex,0.5x15,Prism,2001B072,Kelley,,,,,,,,,,
spec0071.b.fits,B,20 Massalia,target,moving,+19:59:22.28,-19:46:21.6,2001/9/29,19:36.0,52181.26361,1.312,20,1,spex,0.5x15,Prism,2001B072,Kelley,,,,,,,,,,
spec0072.a.fits,A,20 Massalia,target,moving,+19:59:22.32,-19:46:29.0,2001/9/29,20:18.8,52181.26411,1.312,20,1,spex,0.5x15,Prism,2001B072,Kelley,,,,,,,,,,
spec0073.a.fits,A,20 Massalia,target,moving,+19:59:22.33,-19:46:29.0,2001/9/29,20:56.7,52181.26455,1.313,20,1,spex,0.5x15,Prism,2001B072,Kelley,,,,,,,,,,
spec0074.b.fits,B,20 Massalia,target,moving,+19:59:22.32,-19:46:21.5,2001/9/29,21:39.5,52181.26504,1.313,20,1,spex,0.5x15,Prism,2001B072,Kelley,,,,,,,,,,
spec0075.a.fits,A,877 Walkure,target,moving,+20:19:29.34,-22:28:35.7,2001/9/29,25:09.8,52181.26747,1.356,20,1,spex,0.5x15,Prism,2001B072,Kelley,,,,,,,,,,
spec0076.b.fits,B,877 Walkure,target,moving,+20:19:29.35,-22:28:28.1,2001/9/29,25:52.7,52181.26797,1.356,20,1,spex,0.5x15,Prism,2001B072,Kelley,,,,,,,,,,
spec0077.b.fits,B,877 Walkure,target,moving,+20:19:29.34,-22:28:28.1,2001/9/29,26:30.6,52181.26841,1.357,20,1,spex,0.5x15,Prism,2001B072,Kelley,,,,,,,,,,
spec0078.a.fits,A,877 Walkure,target,moving,+20:19:29.39,-22:28:35.6,2001/9/29,27:21.1,52181.26899,1.358,120,1,spex,0.5x15,Prism,2001B072,Kelley,,,,,,,,,,
spec0079.b.fits,B,877 Walkure,ignored,moving,+20:19:29.41,-22:28:28.1,2001/9/29,29:44.0,52181.27065,1.36,120,1,spex,0.5x15,Prism,2001B072,Kelley,,,,,,,,,,
spec0080.b.fits,B,877 Walkure,ignored,moving,+20:19:29.46,-22:28:28.0,2001/9/29,32:01.9,52181.27224,1.362,120,1,spex,0.5x15,Prism,2001B072,Kelley,,,,,,,,,,
spec0081.a.fits,A,877 Walkure,ignored,moving,+20:19:29.53,-22:28:35.7,2001/9/29,34:24.8,52181.2739,1.364,120,1,spex,0.5x15,Prism,2001B072,Kelley,,,,,,,,,,
spec0082.a.fits,A,877 Walkure,ignored,moving,+20:19:29.57,-22:28:35.8,2001/9/29,36:42.5,52181.27549,1.365,120,1,spex,0.5x15,Prism,2001B072,Kelley,,,,,,,,,,
spec0083.b.fits,B,877 Walkure,ignored,moving,+20:19:29.58,-22:28:28.4,2001/9/29,39:05.3,52181.27715,1.368,120,1,spex,0.5x15,Prism,2001B072,Kelley,,,,,,,,,,
spec0084.b.fits,B,877 Walkure,ignored,moving,+20:19:29.63,-22:28:28.3,2001/9/29,41:23.5,52181.27874,1.37,120,1,spex,0.5x15,Prism,2001B072,Kelley,,,,,,,,,,
spec0085.a.fits,A,877 Walkure,ignored,moving,+20:19:29.69,-22:28:35.8,2001/9/29,43:46.4,52181.2804,1.373,120,1,spex,0.5x15,Prism,2001B072,Kelley,,,,,,,,,,
spec0086.a.fits,A,877 Walkure,ignored,moving,+20:19:29.73,-22:28:35.7,2001/9/29,46:04.1,52181.28199,1.376,120,1,spex,0.5x15,Prism,2001B072,Kelley,,,,,,,,,,
spec0087.b.fits,B,877 Walkure,ignored,moving,+20:19:29.75,-22:28:28.5,2001/9/29,48:27.0,52181.28365,1.379,120,1,spex,0.5x15,Prism,2001B072,Kelley,,,,,,,,,,
spec0088.b.fits,B,877 Walkure,ignored,moving,+20:19:29.79,-22:28:28.6,2001/9/29,50:44.8,52181.28524,1.382,120,1,spex,0.5x15,Prism,2001B072,Kelley,,,,,,,,,,
spec0089.a.fits,A,877 Walkure,ignored,moving,+20:19:29.86,-22:28:36.1,2001/9/29,53:07.7,52181.28689,1.385,120,1,spex,0.5x15,Prism,2001B072,Kelley,,,,,,,,,,
spec0090.a.fits,A,SAO143111,standard,fixed,+19:11:09.77,-02:38:19.4,2001/9/29,58:23.0,52181.29054,1.245,1,1,spex,0.5x15,Prism,2001B072,Kelley,HD 179079,G5IV,HighPM*,8.66,7.96,7.787227,6.734,6.402,6.311,
spec0091.b.fits,B,SAO143111,standard,fixed,+19:11:09.77,-02:38:11.8,2001/9/29,58:30.5,52181.29063,1.246,1,1,spex,0.5x15,Prism,2001B072,Kelley,HD 179079,G5IV,HighPM*,8.66,7.96,7.787227,6.734,6.402,6.311,
spec0092.b.fits,B,SAO143111,standard,fixed,+19:11:09.76,-02:38:11.9,2001/9/29,58:33.0,52181.29066,1.246,1,1,spex,0.5x15,Prism,2001B072,Kelley,HD 179079,G5IV,HighPM*,8.66,7.96,7.787227,6.734,6.402,6.311,
spec0093.a.fits,A,SAO143111,standard,fixed,+19:11:09.77,-02:38:19.5,2001/9/29,58:40.5,52181.29075,1.246,1,1,spex,0.5x15,Prism,2001B072,Kelley,HD 179079,G5IV,HighPM*,8.66,7.96,7.787227,6.734,6.402,6.311,
spec0094.a.fits,A,SAO143111,standard,fixed,+19:11:09.80,-02:38:19.5,2001/9/29,58:43.0,52181.29078,1.246,1,1,spex,0.5x15,Prism,2001B072,Kelley,HD 179079,G5IV,HighPM*,8.66,7.96,7.787227,6.734,6.402,6.311,
spec0095.b.fits,B,SAO143111,standard,fixed,+19:11:09.80,-02:38:11.9,2001/9/29,58:50.5,52181.29086,1.247,1,1,spex,0.5x15,Prism,2001B072,Kelley,HD 179079,G5IV,HighPM*,8.66,7.96,7.787227,6.734,6.402,6.311,
spec0096.b.fits,B,SAO143111,standard,fixed,+19:11:09.77,-02:38:12.0,2001/9/29,58:52.9,52181.29089,1.247,1,1,spex,0.5x15,Prism,2001B072,Kelley,HD 179079,G5IV,HighPM*,8.66,7.96,7.787227,6.734,6.402,6.311,
spec0097.a.fits,A,SAO143111,standard,fixed,+19:11:09.78,-02:38:19.6,2001/9/29,59:00.5,52181.29098,1.247,1,1,spex,0.5x15,Prism,2001B072,Kelley,HD 179079,G5IV,HighPM*,8.66,7.96,7.787227,6.734,6.402,6.311,
spec0098.a.fits,A,SAO143111,standard,fixed,+19:11:09.80,-02:38:19.6,2001/9/29,59:03.0,52181.29101,1.247,1,1,spex,0.5x15,Prism,2001B072,Kelley,HD 179079,G5IV,HighPM*,8.66,7.96,7.787227,6.734,6.402,6.311,
spec0099.b.fits,B,SAO143111,standard,fixed,+19:11:09.81,-02:38:12.0,2001/9/29,59:10.5,52181.29109,1.248,1,1,spex,0.5x15,Prism,2001B072,Kelley,HD 179079,G5IV,HighPM*,8.66,7.96,7.787227,6.734,6.402,6.311,
spec0100.a.fits,A,SAO164082,standard,moving,+21:02:34.43,-15:28:25.8,2001/9/29,01:46.3,52181.2929,1.226,0.5,1,spex,0.5x15,Prism,2001B072,Kelley,HD 200213,K0III,HighPM*,8.69,7.79,7.561431,6.186,5.718,5.662,
spec0101.b.fits,B,SAO164082,standard,moving,+21:02:34.41,-15:28:18.4,2001/9/29,01:53.2,52181.29298,1.226,0.5,1,spex,0.5x15,Prism,2001B072,Kelley,HD 200213,K0III,HighPM*,8.69,7.79,7.561431,6.186,5.718,5.662,
spec0102.b.fits,B,SAO164082,standard,moving,+21:02:34.40,-15:28:18.4,2001/9/29,01:55.0,52181.293,1.226,0.5,1,spex,0.5x15,Prism,2001B072,Kelley,HD 200213,K0III,HighPM*,8.69,7.79,7.561431,6.186,5.718,5.662,
spec0103.a.fits,A,SAO164082,standard,moving,+21:02:34.38,-15:28:26.1,2001/9/29,02:01.9,52181.29308,1.226,0.5,1,spex,0.5x15,Prism,2001B072,Kelley,HD 200213,K0III,HighPM*,8.69,7.79,7.561431,6.186,5.718,5.662,
spec0104.a.fits,A,SAO164082,standard,moving,+21:02:34.39,-15:28:26.1,2001/9/29,02:03.7,52181.2931,1.226,0.5,1,spex,0.5x15,Prism,2001B072,Kelley,HD 200213,K0III,HighPM*,8.69,7.79,7.561431,6.186,5.718,5.662,
spec0105.b.fits,B,SAO164082,standard,moving,+21:02:34.41,-15:28:18.4,2001/9/29,02:10.5,52181.29318,1.226,0.5,1,spex,0.5x15,Prism,2001B072,Kelley,HD 200213,K0III,HighPM*,8.69,7.79,7.561431,6.186,5.718,5.662,
spec0106.b.fits,B,SAO164082,standard,moving,+21:02:34.40,-15:28:18.4,2001/9/29,02:12.4,52181.2932,1.226,0.5,1,spex,0.5x15,Prism,2001B072,Kelley,HD 200213,K0III,HighPM*,8.69,7.79,7.561431,6.186,5.718,5.662,
spec0107.a.fits,A,SAO164082,standard,moving,+21:02:34.38,-15:28:26.0,2001/9/29,02:19.2,52181.29328,1.227,0.5,1,spex,0.5x15,Prism,2001B072,Kelley,HD 200213,K0III,HighPM*,8.69,7.79,7.561431,6.186,5.718,5.662,
spec0108.a.fits,A,SAO164082,standard,moving,+21:02:34.40,-15:28:26.0,2001/9/29,02:21.0,52181.2933,1.227,0.5,1,spex,0.5x15,Prism,2001B072,Kelley,HD 200213,K0III,HighPM*,8.69,7.79,7.561431,6.186,5.718,5.662,
spec0109.b.fits,B,SAO164082,standard,moving,+21:02:34.40,-15:28:18.4,2001/9/29,02:27.9,52181.29338,1.227,0.5,1,spex,0.5x15,Prism,2001B072,Kelley,HD 200213,K0III,HighPM*,8.69,7.79,7.561431,6.186,5.718,5.662,
spec0110.a.fits,A,SAO31899 16 CygB,standard,fixed,+19:41:51.92,+50:31:03.6,2001/9/29,06:47.7,52181.29639,1.237,0.3165,1,spex,0.5x15,Prism,2001B072,Kelley,*  16 Cyg B,G3V,HighPM*,6.86,6.2,6.073419,4.99,4.7,4.651,
spec0111.b.fits,B,SAO31899 16 CygB,standard,fixed,+19:41:51.89,+50:31:11.1,2001/9/29,06:54.4,52181.29646,1.237,0.3165,1,spex,0.5x15,Prism,2001B072,Kelley,*  16 Cyg B,G3V,HighPM*,6.86,6.2,6.073419,4.99,4.7,4.651,
spec0112.b.fits,B,SAO31899 16 CygB,standard,fixed,+19:41:51.88,+50:31:11.1,2001/9/29,06:56.0,52181.29648,1.237,0.3165,1,spex,0.5x15,Prism,2001B072,Kelley,*  16 Cyg B,G3V,HighPM*,6.86,6.2,6.073419,4.99,4.7,4.651,
spec0113.a.fits,A,SAO31899 16 CygB,standard,fixed,+19:41:51.88,+50:31:03.5,2001/9/29,07:02.6,52181.29656,1.237,0.3165,1,spex,0.5x15,Prism,2001B072,Kelley,*  16 Cyg B,G3V,HighPM*,6.86,6.2,6.073419,4.99,4.7,4.651,
spec0114.a.fits,A,SAO31899 16 CygB,standard,fixed,+19:41:51.93,+50:31:03.5,2001/9/29,07:04.3,52181.29658,1.237,0.3165,1,spex,0.5x15,Prism,2001B072,Kelley,*  16 Cyg B,G3V,HighPM*,6.86,6.2,6.073419,4.99,4.7,4.651,
spec0115.b.fits,B,SAO31899 16 CygB,standard,fixed,+19:41:51.93,+50:31:11.1,2001/9/29,07:10.9,52181.29665,1.237,0.3165,1,spex,0.5x15,Prism,2001B072,Kelley,*  16 Cyg B,G3V,HighPM*,6.86,6.2,6.073419,4.99,4.7,4.651,
spec0116.b.fits,B,SAO31899 16 CygB,standard,fixed,+19:41:51.93,+50:31:11.1,2001/9/29,07:12.5,52181.29667,1.237,0.3165,1,spex,0.5x15,Prism,2001B072,Kelley,*  16 Cyg B,G3V,HighPM*,6.86,6.2,6.073419,4.99,4.7,4.651,
