FILE,BEAM,TARGET_NAME,TARGET_TYPE,FIXED-MOVING,RA,DEC,UT_DATE,UT_TIME,MJD,AIRMASS,INTEGRATION,COADDS,INSTRUMENT,SLIT,MODE,PROGRAM,OBSERVER,SIMBAD_NAME,SIMBAD_TYPE,SIMBAD_CLASS,SIMBAD_BMAG,SIMBAD_VMAG,SIMBAD_GMAG,SIMBAD_JMAG,SIMBAD_HMAG,SIMBAD_KMAG,NOTES
spec0011.a.fits,A,SAO 31899,standard,fixed,+19:41:51.97,+50:31:03.4,2001/10/6,05:34.0,52188.2122,1.163,0.5135,1,spex,0.8x15,Prism,2001B047,Abell,*  16 Cyg B,G3V,HighPM*,6.86,6.2,6.073419,4.99,4.7,4.651,
spec0012.b.fits,B,SAO 31899,standard,fixed,+19:41:51.93,+50:31:11.0,2001/10/6,05:40.9,52188.21228,1.163,0.5135,1,spex,0.8x15,Prism,2001B047,Abell,*  16 Cyg B,G3V,HighPM*,6.86,6.2,6.073419,4.99,4.7,4.651,
spec0013.b.fits,B,SAO 31899,standard,fixed,+19:41:51.93,+50:31:11.0,2001/10/6,05:42.7,52188.2123,1.163,0.5135,1,spex,0.8x15,Prism,2001B047,Abell,*  16 Cyg B,G3V,HighPM*,6.86,6.2,6.073419,4.99,4.7,4.651,
spec0014.a.fits,A,SAO 31899,standard,fixed,+19:41:51.96,+50:31:03.3,2001/10/6,05:49.5,52188.21238,1.163,0.5135,1,spex,0.8x15,Prism,2001B047,Abell,*  16 Cyg B,G3V,HighPM*,6.86,6.2,6.073419,4.99,4.7,4.651,
spec0015.a.fits,A,SAO 31899,standard,fixed,+19:41:51.97,+50:31:03.3,2001/10/6,05:51.3,52188.2124,1.163,0.5135,1,spex,0.8x15,Prism,2001B047,Abell,*  16 Cyg B,G3V,HighPM*,6.86,6.2,6.073419,4.99,4.7,4.651,
spec0016.b.fits,B,SAO 31899,standard,fixed,+19:41:51.95,+50:31:11.0,2001/10/6,05:58.2,52188.21248,1.163,0.5135,1,spex,0.8x15,Prism,2001B047,Abell,*  16 Cyg B,G3V,HighPM*,6.86,6.2,6.073419,4.99,4.7,4.651,
flat0017.a.fits,A,flat lamp,calibration,fixed,+20:40:13.47,+26:02:18.8,2001/10/6,11:38.5,52188.21642,1.027,0.6,20,spex,0.8x15,Prism,2001B047,Abell,,,,,,,,,,
flat0018.a.fits,A,flat lamp,calibration,fixed,+20:40:13.47,+26:02:18.8,2001/10/6,12:01.8,52188.21669,1.027,0.6,20,spex,0.8x15,Prism,2001B047,Abell,,,,,,,,,,
flat0019.a.fits,A,flat lamp,calibration,fixed,+20:40:13.47,+26:02:18.8,2001/10/6,12:25.0,52188.21696,1.026,0.6,20,spex,0.8x15,Prism,2001B047,Abell,,,,,,,,,,
flat0020.a.fits,A,flat lamp,calibration,fixed,+20:40:13.47,+26:02:18.8,2001/10/6,12:48.3,52188.21723,1.026,0.6,20,spex,0.8x15,Prism,2001B047,Abell,,,,,,,,,,
flat0021.a.fits,A,flat lamp,calibration,fixed,+20:40:13.47,+26:02:18.7,2001/10/6,13:11.6,52188.21749,1.026,0.6,20,spex,0.8x15,Prism,2001B047,Abell,,,,,,,,,,
arc0022.a.fits,A,arc lamp,calibration,fixed,+20:40:13.47,+26:02:18.7,2001/10/6,13:41.6,52188.21784,1.026,0.18,10,spex,0.8x15,Prism,2001B047,Abell,,,,,,,,,,
spec0023.a.fits,A,SAO 88985,standard,fixed,+20:40:13.51,+26:02:18.2,2001/10/6,17:50.5,52188.22072,1.022,3,1,spex,0.8x15,Prism,2001B047,Abell,HD 197020,G0V,Star,9.18,8.67,8.539016,7.642,7.404,7.358,
spec0024.b.fits,B,SAO 88985,standard,fixed,+20:40:13.50,+26:02:25.8,2001/10/6,18:01.9,52188.22086,1.022,3,1,spex,0.8x15,Prism,2001B047,Abell,HD 197020,G0V,Star,9.18,8.67,8.539016,7.642,7.404,7.358,
spec0025.b.fits,B,SAO 88985,standard,fixed,+20:40:13.50,+26:02:25.8,2001/10/6,18:08.3,52188.22093,1.022,3,1,spex,0.8x15,Prism,2001B047,Abell,HD 197020,G0V,Star,9.18,8.67,8.539016,7.642,7.404,7.358,
spec0026.a.fits,A,SAO 88985,standard,fixed,+20:40:13.52,+26:02:18.0,2001/10/6,18:19.7,52188.22106,1.022,3,1,spex,0.8x15,Prism,2001B047,Abell,HD 197020,G0V,Star,9.18,8.67,8.539016,7.642,7.404,7.358,
spec0027.a.fits,A,SAO 88985,standard,fixed,+20:40:13.53,+26:02:18.1,2001/10/6,18:26.0,52188.22113,1.022,3,1,spex,0.8x15,Prism,2001B047,Abell,HD 197020,G0V,Star,9.18,8.67,8.539016,7.642,7.404,7.358,
spec0028.b.fits,B,SAO 88985,standard,fixed,+20:40:13.51,+26:02:25.6,2001/10/6,18:37.4,52188.22127,1.022,3,1,spex,0.8x15,Prism,2001B047,Abell,HD 197020,G0V,Star,9.18,8.67,8.539016,7.642,7.404,7.358,
spec0029.b.fits,B,SAO 88985,standard,fixed,+20:40:13.51,+26:02:25.5,2001/10/6,18:43.7,52188.22134,1.022,3,1,spex,0.8x15,Prism,2001B047,Abell,HD 197020,G0V,Star,9.18,8.67,8.539016,7.642,7.404,7.358,
spec0030.a.fits,A,SAO 88985,standard,fixed,+20:40:13.52,+26:02:18.0,2001/10/6,18:55.1,52188.22147,1.021,3,1,spex,0.8x15,Prism,2001B047,Abell,HD 197020,G0V,Star,9.18,8.67,8.539016,7.642,7.404,7.358,
spec0031.a.fits,A,SAO 88985,standard,fixed,+20:40:13.54,+26:02:18.1,2001/10/6,19:01.4,52188.22154,1.021,3,1,spex,0.8x15,Prism,2001B047,Abell,HD 197020,G0V,Star,9.18,8.67,8.539016,7.642,7.404,7.358,
spec0032.b.fits,B,SAO 88985,standard,fixed,+20:40:13.51,+26:02:25.8,2001/10/6,19:12.9,52188.22168,1.021,3,1,spex,0.8x15,Prism,2001B047,Abell,HD 197020,G0V,Star,9.18,8.67,8.539016,7.642,7.404,7.358,
spec0033.a.fits,A,22771 (1999 CU3),target,moving,+20:26:09.75,+21:59:40.5,2001/10/6,30:00.8,52188.22918,1.003,120,1,spex,0.8x15,Prism,2001B047,Abell,,,,,,,,,,
spec0034.b.fits,B,22771 (1999 CU3),target,moving,+20:26:10.86,+21:59:50.3,2001/10/6,32:23.2,52188.23082,1.002,120,1,spex,0.8x15,Prism,2001B047,Abell,,,,,,,,,,
spec0035.b.fits,B,22771 (1999 CU3),target,moving,+20:26:11.98,+21:59:52.8,2001/10/6,34:40.7,52188.23242,1.002,120,1,spex,0.8x15,Prism,2001B047,Abell,,,,,,,,,,
spec0036.a.fits,A,22771 (1999 CU3),target,moving,+20:26:13.12,+21:59:47.7,2001/10/6,37:03.2,52188.23406,1.001,120,1,spex,0.8x15,Prism,2001B047,Abell,,,,,,,,,,
spec0037.a.fits,A,22771 (1999 CU3),target,moving,+20:26:14.24,+21:59:50.0,2001/10/6,39:20.6,52188.23566,1.001,120,1,spex,0.8x15,Prism,2001B047,Abell,,,,,,,,,,
spec0038.b.fits,B,22771 (1999 CU3),target,moving,+20:26:15.40,+21:59:59.9,2001/10/6,41:43.1,52188.2373,1.001,120,1,spex,0.8x15,Prism,2001B047,Abell,,,,,,,,,,
spec0039.b.fits,B,22771 (1999 CU3),target,moving,+20:26:16.53,+22:00:02.2,2001/10/6,44:00.5,52188.23889,1.001,120,1,spex,0.8x15,Prism,2001B047,Abell,,,,,,,,,,
spec0040.a.fits,A,22771 (1999 CU3),target,moving,+20:26:17.70,+21:59:57.3,2001/10/6,46:23.0,52188.24054,1.001,120,1,spex,0.8x15,Prism,2001B047,Abell,,,,,,,,,,
spec0041.a.fits,A,22771 (1999 CU3),target,moving,+20:26:18.81,+21:59:59.1,2001/10/6,48:40.4,52188.24213,1.001,120,1,spex,0.8x15,Prism,2001B047,Abell,,,,,,,,,,
spec0042.b.fits,B,22771 (1999 CU3),target,moving,+20:26:19.92,+22:00:08.7,2001/10/6,51:02.9,52188.24378,1.001,120,1,spex,0.8x15,Prism,2001B047,Abell,,,,,,,,,,
spec0043.a.fits,A,SAO 88985,standard,fixed,+20:40:13.49,+26:02:18.8,2001/10/6,01:09.0,52188.2508,1.006,3,1,spex,0.8x15,Prism,2001B047,Abell,HD 197020,G0V,Star,9.18,8.67,8.539016,7.642,7.404,7.358,
spec0044.b.fits,B,SAO 88985,standard,fixed,+20:40:13.48,+26:02:26.3,2001/10/6,01:20.4,52188.25093,1.006,3,1,spex,0.8x15,Prism,2001B047,Abell,HD 197020,G0V,Star,9.18,8.67,8.539016,7.642,7.404,7.358,
spec0045.b.fits,B,SAO 88985,standard,fixed,+20:40:13.47,+26:02:26.2,2001/10/6,01:26.7,52188.251,1.006,3,1,spex,0.8x15,Prism,2001B047,Abell,HD 197020,G0V,Star,9.18,8.67,8.539016,7.642,7.404,7.358,
spec0046.a.fits,A,SAO 88985,standard,fixed,+20:40:13.49,+26:02:18.7,2001/10/6,01:38.1,52188.25113,1.006,3,1,spex,0.8x15,Prism,2001B047,Abell,HD 197020,G0V,Star,9.18,8.67,8.539016,7.642,7.404,7.358,
spec0047.a.fits,A,SAO 88985,standard,fixed,+20:40:13.49,+26:02:18.8,2001/10/6,01:44.4,52188.25121,1.006,3,1,spex,0.8x15,Prism,2001B047,Abell,HD 197020,G0V,Star,9.18,8.67,8.539016,7.642,7.404,7.358,
spec0048.b.fits,B,SAO 88985,standard,fixed,+20:40:13.48,+26:02:26.3,2001/10/6,01:55.8,52188.25134,1.006,3,1,spex,0.8x15,Prism,2001B047,Abell,HD 197020,G0V,Star,9.18,8.67,8.539016,7.642,7.404,7.358,
spec0049.b.fits,B,SAO 88985,standard,fixed,+20:40:13.48,+26:02:26.3,2001/10/6,02:02.1,52188.25141,1.006,3,1,spex,0.8x15,Prism,2001B047,Abell,HD 197020,G0V,Star,9.18,8.67,8.539016,7.642,7.404,7.358,
spec0050.a.fits,A,SAO 88985,standard,fixed,+20:40:13.49,+26:02:18.7,2001/10/6,02:13.5,52188.25155,1.006,3,1,spex,0.8x15,Prism,2001B047,Abell,HD 197020,G0V,Star,9.18,8.67,8.539016,7.642,7.404,7.358,
spec0051.a.fits,A,SAO 88985,standard,fixed,+20:40:13.51,+26:02:18.8,2001/10/6,02:19.8,52188.25162,1.006,3,1,spex,0.8x15,Prism,2001B047,Abell,HD 197020,G0V,Star,9.18,8.67,8.539016,7.642,7.404,7.358,
spec0052.b.fits,B,SAO 88985,standard,fixed,+20:40:13.48,+26:02:26.4,2001/10/6,02:31.2,52188.25175,1.006,3,1,spex,0.8x15,Prism,2001B047,Abell,HD 197020,G0V,Star,9.18,8.67,8.539016,7.642,7.404,7.358,
flat0053.a.fits,A,flat lamp,calibration,fixed,+21:14:44.02,-26:08:36.0,2001/10/6,06:42.2,52188.25465,1.454,0.6,20,spex,0.8x15,Prism,2001B047,Abell,,,,,,,,,,
flat0054.a.fits,A,flat lamp,calibration,fixed,+21:14:44.03,-26:08:36.0,2001/10/6,07:05.5,52188.25492,1.453,0.6,20,spex,0.8x15,Prism,2001B047,Abell,,,,,,,,,,
flat0055.a.fits,A,flat lamp,calibration,fixed,+21:14:44.03,-26:08:36.0,2001/10/6,07:28.7,52188.25519,1.453,0.6,20,spex,0.8x15,Prism,2001B047,Abell,,,,,,,,,,
flat0056.a.fits,A,flat lamp,calibration,fixed,+21:14:44.03,-26:08:36.0,2001/10/6,07:52.0,52188.25546,1.452,0.6,20,spex,0.8x15,Prism,2001B047,Abell,,,,,,,,,,
flat0057.a.fits,A,flat lamp,calibration,fixed,+21:14:44.03,-26:08:36.0,2001/10/6,08:15.3,52188.25573,1.452,0.6,20,spex,0.8x15,Prism,2001B047,Abell,,,,,,,,,,
arc0058.a.fits,A,arc lamp,calibration,fixed,+21:14:44.03,-26:08:36.0,2001/10/6,08:45.3,52188.25608,1.452,0.18,10,spex,0.8x15,Prism,2001B047,Abell,,,,,,,,,,
spec0059.a.fits,A,SAO 190155,standard,fixed,+21:14:44.07,-26:08:41.1,2001/10/6,15:18.4,52188.26063,1.446,6,1,spex,0.8x15,Prism,2001B047,Abell,HD 202153,G2V,Star,9.97,9.34,9.174524,8.186,7.94,7.838,
spec0060.b.fits,B,SAO 190155,standard,fixed,+21:14:44.06,-26:08:33.6,2001/10/6,15:35.9,52188.26083,1.446,6,1,spex,0.8x15,Prism,2001B047,Abell,HD 202153,G2V,Star,9.97,9.34,9.174524,8.186,7.94,7.838,
spec0061.b.fits,B,SAO 190155,standard,fixed,+21:14:44.06,-26:08:33.6,2001/10/6,15:48.6,52188.26098,1.446,6,1,spex,0.8x15,Prism,2001B047,Abell,HD 202153,G2V,Star,9.97,9.34,9.174524,8.186,7.94,7.838,
spec0062.a.fits,A,SAO 190155,standard,fixed,+21:14:44.09,-26:08:41.1,2001/10/6,16:06.1,52188.26118,1.446,6,1,spex,0.8x15,Prism,2001B047,Abell,HD 202153,G2V,Star,9.97,9.34,9.174524,8.186,7.94,7.838,
spec0063.a.fits,A,SAO 190155,standard,fixed,+21:14:44.11,-26:08:41.1,2001/10/6,16:18.8,52188.26133,1.446,6,1,spex,0.8x15,Prism,2001B047,Abell,HD 202153,G2V,Star,9.97,9.34,9.174524,8.186,7.94,7.838,
spec0064.b.fits,B,SAO 190155,standard,fixed,+21:14:44.07,-26:08:33.7,2001/10/6,16:36.2,52188.26153,1.445,6,1,spex,0.8x15,Prism,2001B047,Abell,HD 202153,G2V,Star,9.97,9.34,9.174524,8.186,7.94,7.838,
spec0065.b.fits,B,SAO 190155,standard,fixed,+21:14:44.07,-26:08:33.8,2001/10/6,16:48.6,52188.26167,1.445,6,1,spex,0.8x15,Prism,2001B047,Abell,HD 202153,G2V,Star,9.97,9.34,9.174524,8.186,7.94,7.838,
spec0066.a.fits,A,SAO 190155,standard,fixed,+21:14:44.09,-26:08:41.3,2001/10/6,17:06.3,52188.26188,1.445,6,1,spex,0.8x15,Prism,2001B047,Abell,HD 202153,G2V,Star,9.97,9.34,9.174524,8.186,7.94,7.838,
spec0067.a.fits,A,SAO 190155,standard,fixed,+21:14:44.10,-26:08:41.4,2001/10/6,17:18.8,52188.26202,1.445,6,1,spex,0.8x15,Prism,2001B047,Abell,HD 202153,G2V,Star,9.97,9.34,9.174524,8.186,7.94,7.838,
spec0068.b.fits,B,SAO 190155,standard,fixed,+21:14:44.06,-26:08:33.8,2001/10/6,17:36.2,52188.26222,1.445,6,1,spex,0.8x15,Prism,2001B047,Abell,HD 202153,G2V,Star,9.97,9.34,9.174524,8.186,7.94,7.838,
spec0069.a.fits,A,349 Dembowska,target,fixed,+21:21:07.86,-25:20:51.0,2001/10/6,26:24.6,52188.26834,1.423,15,1,spex,0.8x15,Prism,2001B047,Abell,,,,,,,,,,
spec0070.b.fits,B,349 Dembowska,target,fixed,+21:21:07.84,-25:20:43.6,2001/10/6,27:00.6,52188.26876,1.422,15,1,spex,0.8x15,Prism,2001B047,Abell,,,,,,,,,,
spec0071.a.fits,A,349 Dembowska,target,fixed,+21:21:07.87,-25:20:50.9,2001/10/6,27:58.7,52188.26943,1.422,15,1,spex,0.8x15,Prism,2001B047,Abell,,,,,,,,,,
spec0072.b.fits,B,349 Dembowska,target,fixed,+21:21:07.83,-25:20:43.3,2001/10/6,28:34.6,52188.26984,1.422,15,1,spex,0.8x15,Prism,2001B047,Abell,,,,,,,,,,
spec0073.b.fits,B,349 Dembowska,target,fixed,+21:21:07.85,-25:20:43.3,2001/10/6,29:05.5,52188.2702,1.421,15,1,spex,0.8x15,Prism,2001B047,Abell,,,,,,,,,,
spec0074.a.fits,A,349 Dembowska,target,fixed,+21:21:07.88,-25:20:50.7,2001/10/6,29:41.4,52188.27062,1.421,15,1,spex,0.8x15,Prism,2001B047,Abell,,,,,,,,,,
spec0075.a.fits,A,349 Dembowska,target,fixed,+21:21:07.87,-25:20:50.8,2001/10/6,30:12.3,52188.27098,1.421,15,1,spex,0.8x15,Prism,2001B047,Abell,,,,,,,,,,
spec0076.b.fits,B,349 Dembowska,target,fixed,+21:21:07.87,-25:20:43.4,2001/10/6,30:48.2,52188.27139,1.421,15,1,spex,0.8x15,Prism,2001B047,Abell,,,,,,,,,,
spec0077.b.fits,B,349 Dembowska,target,fixed,+21:21:07.87,-25:20:43.3,2001/10/6,31:19.1,52188.27175,1.42,15,1,spex,0.8x15,Prism,2001B047,Abell,,,,,,,,,,
spec0078.a.fits,A,349 Dembowska,target,fixed,+21:21:07.89,-25:20:50.7,2001/10/6,31:55.1,52188.27216,1.42,15,1,spex,0.8x15,Prism,2001B047,Abell,,,,,,,,,,
flat0079.a.fits,A,flat lamp,calibration,fixed,+19:41:51.95,+50:31:02.7,2001/10/6,37:57.5,52188.27636,1.235,0.6,20,spex,0.8x15,Prism,2001B047,Abell,,,,,,,,,,
flat0080.a.fits,A,flat lamp,calibration,fixed,+19:41:51.95,+50:31:02.7,2001/10/6,38:20.8,52188.27663,1.236,0.6,20,spex,0.8x15,Prism,2001B047,Abell,,,,,,,,,,
flat0081.a.fits,A,flat lamp,calibration,fixed,+19:41:51.95,+50:31:02.7,2001/10/6,38:44.0,52188.2769,1.236,0.6,20,spex,0.8x15,Prism,2001B047,Abell,,,,,,,,,,
flat0082.a.fits,A,flat lamp,calibration,fixed,+19:41:51.95,+50:31:02.7,2001/10/6,39:07.2,52188.27717,1.237,0.6,20,spex,0.8x15,Prism,2001B047,Abell,,,,,,,,,,
flat0083.a.fits,A,flat lamp,calibration,fixed,+19:41:51.95,+50:31:02.7,2001/10/6,39:30.5,52188.27744,1.237,0.6,20,spex,0.8x15,Prism,2001B047,Abell,,,,,,,,,,
arc0084.a.fits,A,arc lamp,calibration,fixed,+19:41:51.95,+50:31:02.7,2001/10/6,40:00.6,52188.27778,1.238,0.18,10,spex,0.8x15,Prism,2001B047,Abell,,,,,,,,,,
spec0085.a.fits,A,SAO 31899,standard,fixed,+19:41:51.85,+50:31:03.0,2001/10/6,42:56.5,52188.27982,1.243,0.5135,1,spex,0.8x15,Prism,2001B047,Abell,*  16 Cyg B,G3V,HighPM*,6.86,6.2,6.073419,4.99,4.7,4.651,
spec0086.b.fits,B,SAO 31899,standard,fixed,+19:41:51.82,+50:31:10.4,2001/10/6,43:03.4,52188.2799,1.243,0.5135,1,spex,0.8x15,Prism,2001B047,Abell,*  16 Cyg B,G3V,HighPM*,6.86,6.2,6.073419,4.99,4.7,4.651,
spec0087.b.fits,B,SAO 31899,standard,fixed,+19:41:51.82,+50:31:10.4,2001/10/6,43:05.2,52188.27992,1.243,0.5135,1,spex,0.8x15,Prism,2001B047,Abell,*  16 Cyg B,G3V,HighPM*,6.86,6.2,6.073419,4.99,4.7,4.651,
spec0088.a.fits,A,SAO 31899,standard,fixed,+19:41:51.87,+50:31:02.7,2001/10/6,43:12.1,52188.28,1.243,0.5135,1,spex,0.8x15,Prism,2001B047,Abell,*  16 Cyg B,G3V,HighPM*,6.86,6.2,6.073419,4.99,4.7,4.651,
spec0089.a.fits,A,SAO 31899,standard,fixed,+19:41:51.86,+50:31:02.7,2001/10/6,43:13.9,52188.28002,1.243,0.5135,1,spex,0.8x15,Prism,2001B047,Abell,*  16 Cyg B,G3V,HighPM*,6.86,6.2,6.073419,4.99,4.7,4.651,
spec0090.b.fits,B,SAO 31899,standard,fixed,+19:41:51.82,+50:31:10.2,2001/10/6,43:20.7,52188.2801,1.243,0.5135,1,spex,0.8x15,Prism,2001B047,Abell,*  16 Cyg B,G3V,HighPM*,6.86,6.2,6.073419,4.99,4.7,4.651,
spec0091.b.fits,B,SAO 31899,standard,fixed,+19:41:51.82,+50:31:10.2,2001/10/6,43:22.5,52188.28012,1.243,0.5135,1,spex,0.8x15,Prism,2001B047,Abell,*  16 Cyg B,G3V,HighPM*,6.86,6.2,6.073419,4.99,4.7,4.651,
spec0092.a.fits,A,SAO 31899,standard,fixed,+19:41:51.87,+50:31:02.7,2001/10/6,43:29.4,52188.2802,1.243,0.5135,1,spex,0.8x15,Prism,2001B047,Abell,*  16 Cyg B,G3V,HighPM*,6.86,6.2,6.073419,4.99,4.7,4.651,
spec0093.a.fits,A,SAO 31899,standard,fixed,+19:41:51.86,+50:31:02.7,2001/10/6,43:31.2,52188.28022,1.243,0.5135,1,spex,0.8x15,Prism,2001B047,Abell,*  16 Cyg B,G3V,HighPM*,6.86,6.2,6.073419,4.99,4.7,4.651,
spec0094.b.fits,B,SAO 31899,standard,fixed,+19:41:51.85,+50:31:10.4,2001/10/6,43:38.0,52188.2803,1.244,0.5135,1,spex,0.8x15,Prism,2001B047,Abell,*  16 Cyg B,G3V,HighPM*,6.86,6.2,6.073419,4.99,4.7,4.651,
spec0095.a.fits,A,SAO 190155,standard,fixed,+21:14:43.95,-26:08:39.2,2001/10/6,56:02.4,52188.28892,1.445,6,1,spex,0.8x15,Prism,2001B047,Abell,HD 202153,G2V,Star,9.97,9.34,9.174524,8.186,7.94,7.838,
spec0096.b.fits,B,SAO 190155,standard,fixed,+21:14:43.94,-26:08:31.8,2001/10/6,56:19.8,52188.28912,1.445,6,1,spex,0.8x15,Prism,2001B047,Abell,HD 202153,G2V,Star,9.97,9.34,9.174524,8.186,7.94,7.838,
spec0097.b.fits,B,SAO 190155,standard,fixed,+21:14:43.92,-26:08:31.7,2001/10/6,56:32.2,52188.28926,1.445,6,1,spex,0.8x15,Prism,2001B047,Abell,HD 202153,G2V,Star,9.97,9.34,9.174524,8.186,7.94,7.838,
spec0098.a.fits,A,SAO 190155,standard,fixed,+21:14:43.95,-26:08:39.4,2001/10/6,56:50.0,52188.28947,1.445,6,1,spex,0.8x15,Prism,2001B047,Abell,HD 202153,G2V,Star,9.97,9.34,9.174524,8.186,7.94,7.838,
spec0099.a.fits,A,SAO 190155,standard,fixed,+21:14:43.95,-26:08:39.4,2001/10/6,57:02.7,52188.28961,1.446,6,1,spex,0.8x15,Prism,2001B047,Abell,HD 202153,G2V,Star,9.97,9.34,9.174524,8.186,7.94,7.838,
spec0100.b.fits,B,SAO 190155,standard,fixed,+21:14:43.95,-26:08:32.1,2001/10/6,57:20.1,52188.28982,1.446,6,1,spex,0.8x15,Prism,2001B047,Abell,HD 202153,G2V,Star,9.97,9.34,9.174524,8.186,7.94,7.838,
spec0101.b.fits,B,SAO 190155,standard,fixed,+21:14:43.95,-26:08:32.0,2001/10/6,57:32.9,52188.28996,1.446,6,1,spex,0.8x15,Prism,2001B047,Abell,HD 202153,G2V,Star,9.97,9.34,9.174524,8.186,7.94,7.838,
spec0102.a.fits,A,SAO 190155,standard,fixed,+21:14:43.96,-26:08:39.5,2001/10/6,57:50.6,52188.29017,1.446,6,1,spex,0.8x15,Prism,2001B047,Abell,HD 202153,G2V,Star,9.97,9.34,9.174524,8.186,7.94,7.838,
spec0103.a.fits,A,SAO 190155,standard,fixed,+21:14:43.94,-26:08:39.5,2001/10/6,58:03.1,52188.29031,1.446,6,1,spex,0.8x15,Prism,2001B047,Abell,HD 202153,G2V,Star,9.97,9.34,9.174524,8.186,7.94,7.838,
spec0104.b.fits,B,SAO 190155,standard,fixed,+21:14:43.91,-26:08:32.2,2001/10/6,58:20.5,52188.29052,1.447,6,1,spex,0.8x15,Prism,2001B047,Abell,HD 202153,G2V,Star,9.97,9.34,9.174524,8.186,7.94,7.838,
flat0105.a.fits,A,flat lamp,calibration,fixed,+20:40:13.49,+26:02:20.1,2001/10/6,03:27.7,52188.29407,1.038,0.6,20,spex,0.8x15,Prism,2001B047,Abell,,,,,,,,,,
flat0106.a.fits,A,flat lamp,calibration,fixed,+20:40:13.48,+26:02:20.1,2001/10/6,03:51.0,52188.29434,1.038,0.6,20,spex,0.8x15,Prism,2001B047,Abell,,,,,,,,,,
flat0107.a.fits,A,flat lamp,calibration,fixed,+20:40:13.49,+26:02:20.1,2001/10/6,04:14.2,52188.29461,1.038,0.6,20,spex,0.8x15,Prism,2001B047,Abell,,,,,,,,,,
flat0108.a.fits,A,flat lamp,calibration,fixed,+20:40:13.49,+26:02:20.1,2001/10/6,04:37.4,52188.29488,1.039,0.6,20,spex,0.8x15,Prism,2001B047,Abell,,,,,,,,,,
flat0109.a.fits,A,flat lamp,calibration,fixed,+20:40:13.49,+26:02:20.1,2001/10/6,05:01.4,52188.29516,1.039,0.6,20,spex,0.8x15,Prism,2001B047,Abell,,,,,,,,,,
arc0110.a.fits,A,arc lamp,calibration,fixed,+20:40:13.49,+26:02:20.1,2001/10/6,05:32.3,52188.29551,1.039,0.18,10,spex,0.8x15,Prism,2001B047,Abell,,,,,,,,,,
spec0111.a.fits,A,SAO 88985,standard,fixed,+20:40:13.60,+26:02:17.9,2001/10/6,10:38.8,52188.29906,1.045,3,1,spex,0.8x15,Prism,2001B047,Abell,HD 197020,G0V,Star,9.18,8.67,8.539016,7.642,7.404,7.358,
