FILE,BEAM,TARGET_NAME,TARGET_TYPE,FIXED-MOVING,RA,DEC,UT_DATE,UT_TIME,MJD,AIRMASS,INTEGRATION,COADDS,INSTRUMENT,SLIT,MODE,PROGRAM,OBSERVER,SIMBAD_NAME,SIMBAD_TYPE,SIMBAD_CLASS,SIMBAD_BMAG,SIMBAD_VMAG,SIMBAD_GMAG,SIMBAD_JMAG,SIMBAD_HMAG,SIMBAD_KMAG,NOTES
sp7.1011.a.fits,A,371,target,moving,+19:00:35.15,-19:56:21.8,2001/8/14,05:32.3,52135.29551,1.329,45,2,spex,0.8x15,Prism,2001B111,Bus,,,,,,,,,,
sp7.1012.b.fits,B,371,target,moving,+19:00:35.18,-19:56:14.7,2001/8/14,07:41.1,52135.297,1.326,45,2,spex,0.8x15,Prism,2001B111,Bus,,,,,,,,,,
sp7.1013.b.fits,B,371,target,moving,+19:00:35.15,-19:56:14.5,2001/8/14,09:44.8,52135.29844,1.324,45,2,spex,0.8x15,Prism,2001B111,Bus,,,,,,,,,,
sp7.1014.a.fits,A,371,target,moving,+19:00:35.08,-19:56:22.1,2001/8/14,11:53.6,52135.29993,1.321,45,2,spex,0.8x15,Prism,2001B111,Bus,,,,,,,,,,
sp7.1015.a.fits,A,371,target,moving,+19:00:35.05,-19:56:22.1,2001/8/14,13:57.6,52135.30136,1.319,45,2,spex,0.8x15,Prism,2001B111,Bus,,,,,,,,,,
sp7.1016.b.fits,B,371,target,moving,+19:00:35.06,-19:56:14.6,2001/8/14,16:06.3,52135.30285,1.317,45,2,spex,0.8x15,Prism,2001B111,Bus,,,,,,,,,,
sp7.1017.b.fits,B,371,target,moving,+19:00:35.04,-19:56:14.5,2001/8/14,18:10.0,52135.30428,1.315,45,2,spex,0.8x15,Prism,2001B111,Bus,,,,,,,,,,
sp7.1018.a.fits,A,371,target,moving,+19:00:34.93,-19:56:22.1,2001/8/14,20:18.8,52135.30577,1.313,45,2,spex,0.8x15,Prism,2001B111,Bus,,,,,,,,,,
sp7.1019.a.fits,A,371,target,moving,+19:00:34.90,-19:56:22.2,2001/8/14,22:22.5,52135.30721,1.311,45,2,spex,0.8x15,Prism,2001B111,Bus,,,,,,,,,,
sp7.1020.b.fits,B,371,target,moving,+19:00:34.89,-19:56:14.6,2001/8/14,24:31.2,52135.30869,1.31,45,2,spex,0.8x15,Prism,2001B111,Bus,,,,,,,,,,
sp7.1021.a.fits,A,371,target,moving,+19:00:34.77,-19:56:22.1,2001/8/14,26:59.5,52135.31041,1.308,45,2,spex,0.8x15,Prism,2001B111,Bus,,,,,,,,,,
sp7.1022.b.fits,B,371,target,moving,+19:00:34.80,-19:56:14.6,2001/8/14,29:08.3,52135.3119,1.307,45,2,spex,0.8x15,Prism,2001B111,Bus,,,,,,,,,,
sp7.1023.b.fits,B,371,target,moving,+19:00:34.76,-19:56:14.4,2001/8/14,31:12.0,52135.31333,1.306,45,2,spex,0.8x15,Prism,2001B111,Bus,,,,,,,,,,
sp7.1024.a.fits,A,371,target,moving,+19:00:34.64,-19:56:21.8,2001/8/14,33:20.7,52135.31482,1.305,45,2,spex,0.8x15,Prism,2001B111,Bus,,,,,,,,,,
flat1025.a.fits,A,flat lamp,calibration,fixed,+19:00:34.61,-19:56:21.8,2001/8/14,36:04.6,52135.31672,1.304,0.6,20,spex,0.8x15,Prism,2001B111,Bus,,,,,,,,,,
flat1026.a.fits,A,flat lamp,calibration,fixed,+19:00:34.60,-19:56:21.8,2001/8/14,36:27.8,52135.31699,1.304,0.6,20,spex,0.8x15,Prism,2001B111,Bus,,,,,,,,,,
flat1027.a.fits,A,flat lamp,calibration,fixed,+19:00:34.60,-19:56:21.9,2001/8/14,36:51.0,52135.31726,1.304,0.6,20,spex,0.8x15,Prism,2001B111,Bus,,,,,,,,,,
flat1028.a.fits,A,flat lamp,calibration,fixed,+19:00:34.59,-19:56:21.9,2001/8/14,37:14.6,52135.31753,1.304,0.6,20,spex,0.8x15,Prism,2001B111,Bus,,,,,,,,,,
flat1029.a.fits,A,flat lamp,calibration,fixed,+19:00:34.59,-19:56:21.9,2001/8/14,37:37.8,52135.3178,1.304,0.6,20,spex,0.8x15,Prism,2001B111,Bus,,,,,,,,,,
arc1030.a.fits,A,arc lamp,calibration,fixed,+19:00:34.59,-19:56:21.9,2001/8/14,38:07.7,52135.31815,1.303,0.18,10,spex,0.8x15,Prism,2001B111,Bus,,,,,,,,,,
sp7.1031.a.fits,A,824,target,moving,+19:11:10.62,-17:43:08.3,2001/8/14,46:48.4,52135.32417,1.263,60,2,spex,0.8x15,Prism,2001B111,Bus,,,,,,,,,,
sp7.1032.b.fits,B,824,target,moving,+19:11:10.61,-17:43:01.9,2001/8/14,49:27.1,52135.32601,1.263,60,2,spex,0.8x15,Prism,2001B111,Bus,,,,,,,,,,
sp7.1033.b.fits,B,824,target,moving,+19:11:10.56,-17:43:02.5,2001/8/14,52:00.8,52135.32779,1.262,60,2,spex,0.8x15,Prism,2001B111,Bus,,,,,,,,,,
sp7.1034.a.fits,A,824,target,moving,+19:11:10.46,-17:43:10.8,2001/8/14,54:39.6,52135.32962,1.262,60,2,spex,0.8x15,Prism,2001B111,Bus,,,,,,,,,,
sp7.1035.a.fits,A,824,target,moving,+19:11:10.40,-17:43:11.5,2001/8/14,57:13.3,52135.3314,1.261,60,2,spex,0.8x15,Prism,2001B111,Bus,,,,,,,,,,
sp7.1036.b.fits,B,824,target,moving,+19:11:10.43,-17:43:04.6,2001/8/14,59:52.0,52135.33324,1.261,60,2,spex,0.8x15,Prism,2001B111,Bus,,,,,,,,,,
sp7.1037.b.fits,B,824,target,moving,+19:11:10.37,-17:43:05.2,2001/8/14,02:25.8,52135.33502,1.261,60,2,spex,0.8x15,Prism,2001B111,Bus,,,,,,,,,,
sp7.1038.a.fits,A,824,target,moving,+19:11:10.20,-17:43:13.4,2001/8/14,05:04.8,52135.33686,1.262,60,2,spex,0.8x15,Prism,2001B111,Bus,,,,,,,,,,
sp7.1039.a.fits,A,824,target,moving,+19:11:10.15,-17:43:14.3,2001/8/14,07:38.5,52135.33864,1.262,60,2,spex,0.8x15,Prism,2001B111,Bus,,,,,,,,,,
sp7.1040.b.fits,B,824,target,moving,+19:11:10.14,-17:43:07.4,2001/8/14,10:17.3,52135.34048,1.263,60,2,spex,0.8x15,Prism,2001B111,Bus,,,,,,,,,,
sp7.1041.a.fits,A,824,target,moving,+19:11:09.81,-17:43:17.9,2001/8/14,22:05.3,52135.34867,1.268,60,2,spex,0.8x15,Prism,2001B111,Bus,,,,,,,,,,
sp7.1042.b.fits,B,824,target,moving,+19:11:09.76,-17:43:11.1,2001/8/14,24:44.1,52135.35051,1.27,60,2,spex,0.8x15,Prism,2001B111,Bus,,,,,,,,,,
sp7.1043.b.fits,B,824,target,moving,+19:11:09.72,-17:43:11.8,2001/8/14,27:17.8,52135.35229,1.272,60,2,spex,0.8x15,Prism,2001B111,Bus,,,,,,,,,,
sp7.1044.a.fits,A,824,target,moving,+19:11:09.65,-17:43:19.9,2001/8/14,29:56.5,52135.35413,1.274,60,2,spex,0.8x15,Prism,2001B111,Bus,,,,,,,,,,
sp7.1045.a.fits,A,4188,target,moving,+20:02:01.21,-19:05:14.5,2001/8/14,41:44.2,52135.36232,1.286,120,1,spex,0.8x15,Prism,2001B111,Bus,,,,,,,,,,
sp7.1046.b.fits,B,4188,target,moving,+20:02:01.12,-19:05:07.2,2001/8/14,44:06.5,52135.36396,1.286,120,1,spex,0.8x15,Prism,2001B111,Bus,,,,,,,,,,
sp7.1047.b.fits,B,4188,target,moving,+20:02:01.04,-19:05:08.2,2001/8/14,46:23.8,52135.36555,1.285,120,1,spex,0.8x15,Prism,2001B111,Bus,,,,,,,,,,
sp7.1048.a.fits,A,4188,target,moving,+20:02:00.96,-19:05:16.9,2001/8/14,48:46.3,52135.3672,1.285,120,1,spex,0.8x15,Prism,2001B111,Bus,,,,,,,,,,
sp7.1049.a.fits,A,4188,target,moving,+20:02:00.84,-19:05:17.7,2001/8/14,51:03.6,52135.36879,1.285,120,1,spex,0.8x15,Prism,2001B111,Bus,,,,,,,,,,
sp7.1050.b.fits,B,4188,target,moving,+20:02:00.75,-19:05:10.5,2001/8/14,53:25.9,52135.37044,1.285,120,1,spex,0.8x15,Prism,2001B111,Bus,,,,,,,,,,
sp7.1051.b.fits,B,4188,target,moving,+20:02:00.62,-19:05:11.3,2001/8/14,55:43.3,52135.37203,1.285,120,1,spex,0.8x15,Prism,2001B111,Bus,,,,,,,,,,
sp7.1052.a.fits,A,4188,target,moving,+20:02:00.49,-19:05:19.7,2001/8/14,58:05.6,52135.37368,1.286,120,1,spex,0.8x15,Prism,2001B111,Bus,,,,,,,,,,
sp7.1053.a.fits,A,4188,target,moving,+20:02:00.38,-19:05:20.4,2001/8/14,00:22.9,52135.37527,1.287,120,1,spex,0.8x15,Prism,2001B111,Bus,,,,,,,,,,
sp7.1054.b.fits,B,4188,target,moving,+20:02:00.28,-19:05:13.5,2001/8/14,02:45.3,52135.37691,1.287,120,1,spex,0.8x15,Prism,2001B111,Bus,,,,,,,,,,
sp7.1055.a.fits,A,4188,target,moving,+20:02:00.17,-19:05:22.0,2001/8/14,05:20.1,52135.3787,1.288,120,1,spex,0.8x15,Prism,2001B111,Bus,,,,,,,,,,
sp7.1056.b.fits,B,4188,target,moving,+20:02:00.09,-19:05:15.0,2001/8/14,07:42.4,52135.38035,1.289,120,1,spex,0.8x15,Prism,2001B111,Bus,,,,,,,,,,
sp7.1057.b.fits,B,4188,target,moving,+20:01:59.98,-19:05:16.0,2001/8/14,09:59.8,52135.38194,1.29,120,1,spex,0.8x15,Prism,2001B111,Bus,,,,,,,,,,
sp7.1058.a.fits,A,4188,target,moving,+20:01:59.86,-19:05:24.4,2001/8/14,12:22.1,52135.38359,1.292,120,1,spex,0.8x15,Prism,2001B111,Bus,,,,,,,,,,
sp7.1059.a.fits,A,land_ 112-1333,standard,fixed,+20:43:11.77,+00:26:14.5,2001/8/14,19:43.3,52135.3887,1.062,4,8,spex,0.8x15,Prism,2001B111,Bus,BD-00  4074,F8,Star,10.63,9.9,9.827124,8.827,8.579,8.464,
sp7.1060.b.fits,B,land_ 112-1333,standard,fixed,+20:43:11.77,+00:26:21.9,2001/8/14,20:50.0,52135.38947,1.062,4,8,spex,0.8x15,Prism,2001B111,Bus,BD-00  4074,F8,Star,10.63,9.9,9.827124,8.827,8.579,8.464,
sp7.1061.b.fits,B,land_ 112-1333,standard,fixed,+20:43:11.78,+00:26:21.8,2001/8/14,21:51.6,52135.39018,1.061,4,8,spex,0.8x15,Prism,2001B111,Bus,BD-00  4074,F8,Star,10.63,9.9,9.827124,8.827,8.579,8.464,
sp7.1062.a.fits,A,land_ 112-1333,standard,fixed,+20:43:11.76,+00:26:14.2,2001/8/14,22:58.3,52135.39095,1.061,4,8,spex,0.8x15,Prism,2001B111,Bus,BD-00  4074,F8,Star,10.63,9.9,9.827124,8.827,8.579,8.464,
sp7.1063.a.fits,A,land_ 112-1333,standard,fixed,+20:43:11.76,+00:26:14.1,2001/8/14,24:00.0,52135.39167,1.061,4,8,spex,0.8x15,Prism,2001B111,Bus,BD-00  4074,F8,Star,10.63,9.9,9.827124,8.827,8.579,8.464,
sp7.1064.b.fits,B,land_ 112-1333,standard,fixed,+20:43:11.75,+00:26:21.5,2001/8/14,25:06.6,52135.39244,1.061,4,8,spex,0.8x15,Prism,2001B111,Bus,BD-00  4074,F8,Star,10.63,9.9,9.827124,8.827,8.579,8.464,
sp7.1065.b.fits,B,land_ 112-1333,standard,fixed,+20:43:11.73,+00:26:21.4,2001/8/14,26:08.2,52135.39315,1.061,4,8,spex,0.8x15,Prism,2001B111,Bus,BD-00  4074,F8,Star,10.63,9.9,9.827124,8.827,8.579,8.464,
sp7.1066.a.fits,A,land_ 112-1333,standard,fixed,+20:43:11.72,+00:26:14.0,2001/8/14,27:14.9,52135.39392,1.06,4,8,spex,0.8x15,Prism,2001B111,Bus,BD-00  4074,F8,Star,10.63,9.9,9.827124,8.827,8.579,8.464,
sp7.1067.a.fits,A,land_ 112-1333,standard,fixed,+20:43:11.73,+00:26:14.0,2001/8/14,28:16.5,52135.39464,1.06,4,8,spex,0.8x15,Prism,2001B111,Bus,BD-00  4074,F8,Star,10.63,9.9,9.827124,8.827,8.579,8.464,
sp7.1068.b.fits,B,land_ 112-1333,standard,fixed,+20:43:11.74,+00:26:21.3,2001/8/14,29:23.1,52135.39541,1.06,4,8,spex,0.8x15,Prism,2001B111,Bus,BD-00  4074,F8,Star,10.63,9.9,9.827124,8.827,8.579,8.464,
sp7.1069.a.fits,A,2001 MQ3,target,moving,+20:48:14.68,-14:37:04.3,2001/8/14,50:52.9,52135.41034,1.215,120,1,spex,0.8x15,Prism,2001B111,Bus,,,,,,,,,,
sp7.1070.b.fits,B,2001 MQ3,target,moving,+20:48:14.71,-14:36:53.8,2001/8/14,53:15.3,52135.41198,1.216,120,1,spex,0.8x15,Prism,2001B111,Bus,,,,,,,,,,
sp7.1071.b.fits,B,2001 MQ3,target,moving,+20:48:14.73,-14:36:50.6,2001/8/14,55:32.6,52135.41357,1.217,120,1,spex,0.8x15,Prism,2001B111,Bus,,,,,,,,,,
sp7.1072.a.fits,A,2001 MQ3,target,moving,+20:48:14.73,-14:36:55.4,2001/8/14,57:55.0,52135.41522,1.218,120,1,spex,0.8x15,Prism,2001B111,Bus,,,,,,,,,,
sp7.1073.a.fits,A,2001 MQ3,target,moving,+20:48:14.76,-14:36:52.3,2001/8/14,00:12.3,52135.41681,1.22,120,1,spex,0.8x15,Prism,2001B111,Bus,,,,,,,,,,
sp7.1074.b.fits,B,2001 MQ3,target,moving,+20:48:14.78,-14:36:41.6,2001/8/14,02:34.7,52135.41846,1.221,120,1,spex,0.8x15,Prism,2001B111,Bus,,,,,,,,,,
sp7.1075.b.fits,B,2001 MQ3,target,moving,+20:48:14.82,-14:36:38.7,2001/8/14,04:52.0,52135.42005,1.223,120,1,spex,0.8x15,Prism,2001B111,Bus,,,,,,,,,,
sp7.1076.a.fits,A,2001 MQ3,target,moving,+20:48:14.83,-14:36:43.5,2001/8/14,07:14.6,52135.4217,1.225,120,1,spex,0.8x15,Prism,2001B111,Bus,,,,,,,,,,
sp7.1077.a.fits,A,2001 MQ3,target,moving,+20:48:14.87,-14:36:40.7,2001/8/14,09:31.9,52135.42329,1.227,120,1,spex,0.8x15,Prism,2001B111,Bus,,,,,,,,,,
sp7.1078.b.fits,B,2001 MQ3,target,moving,+20:48:14.91,-14:36:30.3,2001/8/14,11:54.2,52135.42493,1.228,120,1,spex,0.8x15,Prism,2001B111,Bus,,,,,,,,,,
sp7.1079.a.fits,A,2001 MQ3,target,moving,+20:48:14.98,-14:36:33.4,2001/8/14,15:07.8,52135.42717,1.232,120,1,spex,0.8x15,Prism,2001B111,Bus,,,,,,,,,,
sp7.1080.b.fits,B,2001 MQ3,target,moving,+20:48:14.99,-14:36:22.8,2001/8/14,17:30.4,52135.42882,1.234,120,1,spex,0.8x15,Prism,2001B111,Bus,,,,,,,,,,
sp7.1081.b.fits,B,2001 MQ3,target,moving,+20:48:15.06,-14:36:19.8,2001/8/14,19:47.7,52135.43041,1.237,120,1,spex,0.8x15,Prism,2001B111,Bus,,,,,,,,,,
sp7.1082.a.fits,A,2001 MQ3,target,moving,+20:48:15.10,-14:36:24.8,2001/8/14,22:10.1,52135.43206,1.239,120,1,spex,0.8x15,Prism,2001B111,Bus,,,,,,,,,,
sp7.1083.a.fits,A,2001 MQ3,target,moving,+20:48:15.15,-14:36:21.2,2001/8/14,24:27.5,52135.43365,1.242,120,1,spex,0.8x15,Prism,2001B111,Bus,,,,,,,,,,
sp7.1084.b.fits,B,2001 MQ3,target,moving,+20:48:15.17,-14:36:11.1,2001/8/14,26:49.8,52135.4353,1.245,120,1,spex,0.8x15,Prism,2001B111,Bus,,,,,,,,,,
flat1085.a.fits,A,flat lamp,calibration,fixed,+21:11:59.75,-19:06:38.2,2001/8/14,31:42.8,52135.43869,1.298,0.6,20,spex,0.8x15,Prism,2001B111,Bus,,,,,,,,,,
flat1086.a.fits,A,flat lamp,calibration,fixed,+21:11:59.73,-19:06:38.3,2001/8/14,32:06.0,52135.43896,1.298,0.6,20,spex,0.8x15,Prism,2001B111,Bus,,,,,,,,,,
flat1087.a.fits,A,flat lamp,calibration,fixed,+21:11:59.73,-19:06:38.3,2001/8/14,32:29.1,52135.43923,1.299,0.6,20,spex,0.8x15,Prism,2001B111,Bus,,,,,,,,,,
flat1088.a.fits,A,flat lamp,calibration,fixed,+21:11:59.71,-19:06:38.4,2001/8/14,32:52.2,52135.43949,1.299,0.6,20,spex,0.8x15,Prism,2001B111,Bus,,,,,,,,,,
flat1089.a.fits,A,flat lamp,calibration,fixed,+21:11:59.70,-19:06:38.5,2001/8/14,33:15.4,52135.43976,1.299,0.6,20,spex,0.8x15,Prism,2001B111,Bus,,,,,,,,,,
arc1090.a.fits,A,arc lamp,calibration,fixed,+21:11:59.70,-19:06:38.5,2001/8/14,33:45.9,52135.44011,1.299,0.18,10,spex,0.8x15,Prism,2001B111,Bus,,,,,,,,,,
sp7.1091.a.fits,A,3701,target,moving,+21:11:59.41,-19:06:42.0,2001/8/14,36:53.0,52135.44228,1.305,120,1,spex,0.8x15,Prism,2001B111,Bus,,,,,,,,,,
sp7.1092.b.fits,B,3701,target,moving,+21:11:59.33,-19:06:35.1,2001/8/14,39:15.4,52135.44393,1.307,120,1,spex,0.8x15,Prism,2001B111,Bus,,,,,,,,,,
sp7.1093.b.fits,B,3701,target,moving,+21:11:59.22,-19:06:35.5,2001/8/14,41:32.9,52135.44552,1.31,120,1,spex,0.8x15,Prism,2001B111,Bus,,,,,,,,,,
sp7.1094.a.fits,A,3701,target,moving,+21:11:59.12,-19:06:43.8,2001/8/14,43:55.3,52135.44717,1.313,120,1,spex,0.8x15,Prism,2001B111,Bus,,,,,,,,,,
sp7.1095.a.fits,A,3701,target,moving,+21:11:59.03,-19:06:44.2,2001/8/14,46:12.7,52135.44876,1.316,120,1,spex,0.8x15,Prism,2001B111,Bus,,,,,,,,,,
sp7.1096.b.fits,B,3701,target,moving,+21:11:58.95,-19:06:37.3,2001/8/14,48:35.1,52135.45041,1.319,120,1,spex,0.8x15,Prism,2001B111,Bus,,,,,,,,,,
sp7.1097.b.fits,B,3701,target,moving,+21:11:58.87,-19:06:38.0,2001/8/14,50:52.5,52135.452,1.323,120,1,spex,0.8x15,Prism,2001B111,Bus,,,,,,,,,,
sp7.1098.a.fits,A,3701,target,moving,+21:11:58.76,-19:06:46.3,2001/8/14,53:14.9,52135.45364,1.326,120,1,spex,0.8x15,Prism,2001B111,Bus,,,,,,,,,,
sp7.1099.a.fits,A,3701,target,moving,+21:11:58.68,-19:06:46.6,2001/8/14,55:32.3,52135.45523,1.33,120,1,spex,0.8x15,Prism,2001B111,Bus,,,,,,,,,,
sp7.1100.b.fits,B,3701,target,moving,+21:11:58.59,-19:06:39.5,2001/8/14,57:54.7,52135.45688,1.334,120,1,spex,0.8x15,Prism,2001B111,Bus,,,,,,,,,,
sp7.1101.a.fits,A,3701,target,moving,+21:11:58.48,-19:06:48.0,2001/8/14,00:34.8,52135.45874,1.339,120,1,spex,0.8x15,Prism,2001B111,Bus,,,,,,,,,,
sp7.1102.b.fits,B,3701,target,moving,+21:11:58.41,-19:06:40.9,2001/8/14,02:57.2,52135.46038,1.343,120,1,spex,0.8x15,Prism,2001B111,Bus,,,,,,,,,,
sp7.1103.b.fits,B,3701,target,moving,+21:11:58.34,-19:06:41.6,2001/8/14,05:14.6,52135.46197,1.347,120,1,spex,0.8x15,Prism,2001B111,Bus,,,,,,,,,,
sp7.1104.a.fits,A,3701,target,moving,+21:11:58.28,-19:06:49.9,2001/8/14,07:37.0,52135.46362,1.352,120,1,spex,0.8x15,Prism,2001B111,Bus,,,,,,,,,,
sp7.1105.a.fits,A,103,target,moving,+22:04:27.09,-13:25:19.0,2001/8/14,14:30.1,52135.4684,1.201,8,5,spex,0.8x15,Prism,2001B111,Bus,,,,,,,,,,
sp7.1106.b.fits,B,103,target,moving,+22:04:27.03,-13:25:11.9,2001/8/14,15:54.5,52135.46938,1.202,8,5,spex,0.8x15,Prism,2001B111,Bus,,,,,,,,,,
sp7.1107.b.fits,B,103,target,moving,+22:04:26.99,-13:25:12.3,2001/8/14,17:13.9,52135.4703,1.203,8,5,spex,0.8x15,Prism,2001B111,Bus,,,,,,,,,,
sp7.1108.a.fits,A,103,target,moving,+22:04:26.90,-13:25:20.2,2001/8/14,18:38.3,52135.47128,1.204,8,5,spex,0.8x15,Prism,2001B111,Bus,,,,,,,,,,
sp7.1109.a.fits,A,103,target,moving,+22:04:26.85,-13:25:20.7,2001/8/14,19:57.6,52135.47219,1.204,8,5,spex,0.8x15,Prism,2001B111,Bus,,,,,,,,,,
sp7.1110.b.fits,B,103,target,moving,+22:04:26.79,-13:25:13.7,2001/8/14,21:22.1,52135.47317,1.205,8,5,spex,0.8x15,Prism,2001B111,Bus,,,,,,,,,,
sp7.1111.b.fits,B,103,target,moving,+22:04:26.75,-13:25:14.1,2001/8/14,22:41.4,52135.47409,1.206,8,5,spex,0.8x15,Prism,2001B111,Bus,,,,,,,,,,
sp7.1112.a.fits,A,103,target,moving,+22:04:26.67,-13:25:21.9,2001/8/14,24:05.9,52135.47507,1.207,8,5,spex,0.8x15,Prism,2001B111,Bus,,,,,,,,,,
sp7.1113.a.fits,A,103,target,moving,+22:04:26.61,-13:25:22.3,2001/8/14,25:25.3,52135.47599,1.209,8,5,spex,0.8x15,Prism,2001B111,Bus,,,,,,,,,,
sp7.1114.b.fits,B,103,target,moving,+22:04:26.57,-13:25:15.3,2001/8/14,26:49.8,52135.47697,1.21,8,5,spex,0.8x15,Prism,2001B111,Bus,,,,,,,,,,
sp7.1115.b.fits,B,103,target,moving,+22:04:26.52,-13:25:15.6,2001/8/14,28:09.2,52135.47788,1.211,8,5,spex,0.8x15,Prism,2001B111,Bus,,,,,,,,,,
sp7.1116.a.fits,A,103,target,moving,+22:04:26.46,-13:25:23.8,2001/8/14,29:33.6,52135.47886,1.212,8,5,spex,0.8x15,Prism,2001B111,Bus,,,,,,,,,,
sp7.1117.a.fits,A,103,target,moving,+22:04:26.38,-13:25:24.1,2001/8/14,30:53.0,52135.47978,1.213,8,5,spex,0.8x15,Prism,2001B111,Bus,,,,,,,,,,
sp7.1118.b.fits,B,103,target,moving,+22:04:26.36,-13:25:17.1,2001/8/14,32:17.5,52135.48076,1.215,8,5,spex,0.8x15,Prism,2001B111,Bus,,,,,,,,,,
sp7.1119.a.fits,A,446,target,moving,+23:01:59.27,-24:30:45.5,2001/8/14,44:24.4,52135.48917,1.399,30,2,spex,0.8x15,Prism,2001B111,Bus,,,,,,,,,,
sp7.1120.b.fits,B,446,target,moving,+23:01:59.19,-24:30:38.3,2001/8/14,46:03.1,52135.49031,1.398,30,2,spex,0.8x15,Prism,2001B111,Bus,,,,,,,,,,
sp7.1121.b.fits,B,446,target,moving,+23:01:59.13,-24:30:38.6,2001/8/14,47:36.8,52135.4914,1.398,30,2,spex,0.8x15,Prism,2001B111,Bus,,,,,,,,,,
sp7.1122.a.fits,A,446,target,moving,+23:01:59.04,-24:30:46.4,2001/8/14,49:15.7,52135.49254,1.398,30,2,spex,0.8x15,Prism,2001B111,Bus,,,,,,,,,,
sp7.1123.a.fits,A,446,target,moving,+23:01:58.98,-24:30:46.6,2001/8/14,50:49.5,52135.49363,1.398,30,2,spex,0.8x15,Prism,2001B111,Bus,,,,,,,,,,
sp7.1124.b.fits,B,446,target,moving,+23:01:58.91,-24:30:40.0,2001/8/14,52:28.2,52135.49477,1.398,30,2,spex,0.8x15,Prism,2001B111,Bus,,,,,,,,,,
sp7.1125.b.fits,B,446,target,moving,+23:01:58.80,-24:30:40.1,2001/8/14,54:02.0,52135.49586,1.398,30,2,spex,0.8x15,Prism,2001B111,Bus,,,,,,,,,,
sp7.1126.a.fits,A,446,target,moving,+23:01:58.72,-24:30:48.0,2001/8/14,55:40.9,52135.497,1.398,30,2,spex,0.8x15,Prism,2001B111,Bus,,,,,,,,,,
sp7.1127.a.fits,A,446,target,moving,+23:01:58.64,-24:30:48.5,2001/8/14,57:14.6,52135.49809,1.399,30,2,spex,0.8x15,Prism,2001B111,Bus,,,,,,,,,,
sp7.1128.b.fits,B,446,target,moving,+23:01:58.58,-24:30:41.3,2001/8/14,58:53.4,52135.49923,1.399,30,2,spex,0.8x15,Prism,2001B111,Bus,,,,,,,,,,
