FILE,BEAM,TARGET_NAME,TARGET_TYPE,FIXED-MOVING,RA,DEC,UT_DATE,UT_TIME,MJD,AIRMASS,INTEGRATION,COADDS,INSTRUMENT,SLIT,MODE,PROGRAM,OBSERVER,SIMBAD_NAME,SIMBAD_TYPE,SIMBAD_CLASS,SIMBAD_BMAG,SIMBAD_VMAG,SIMBAD_GMAG,SIMBAD_JMAG,SIMBAD_HMAG,SIMBAD_KMAG,NOTES
arc0382.a.fits,A,arc lamp,calibration,fixed,+19:41:52.39,+50:31:01.9,2001/9/23,45:59.0,52175.24027,1.164,0.18,10,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt30383.a.fits,A,HD 222033,standard,fixed,+23:37:06.87,+30:40:39.2,2001/9/23,05:34.9,52175.25388,1.6,1,30,spex,0.5x15,Prism,2001B099,Sheppard,HD 222033,G0V,HighPM*,7.81,0,7.066088,6.092,5.814,5.791,
nt30384.b.fits,B,HD 222033,standard,fixed,+23:37:06.89,+30:40:46.6,2001/9/23,06:24.7,52175.25445,1.593,1,30,spex,0.5x15,Prism,2001B099,Sheppard,HD 222033,G0V,HighPM*,7.81,0,7.066088,6.092,5.814,5.791,
nt30385.b.fits,B,HD 222033,standard,fixed,+23:37:06.92,+30:40:46.2,2001/9/23,07:11.4,52175.25499,1.588,1,30,spex,0.5x15,Prism,2001B099,Sheppard,HD 222033,G0V,HighPM*,7.81,0,7.066088,6.092,5.814,5.791,
nt30386.a.fits,A,HD 222033,standard,fixed,+23:37:06.98,+30:40:38.6,2001/9/23,08:01.2,52175.25557,1.582,1,30,spex,0.5x15,Prism,2001B099,Sheppard,HD 222033,G0V,HighPM*,7.81,0,7.066088,6.092,5.814,5.791,
nt30387.a.fits,A,HD 222033,standard,fixed,+23:37:07.00,+30:40:38.5,2001/9/23,08:48.0,52175.25611,1.576,1,30,spex,0.5x15,Prism,2001B099,Sheppard,HD 222033,G0V,HighPM*,7.81,0,7.066088,6.092,5.814,5.791,
nt30388.b.fits,B,HD 222033,standard,fixed,+23:37:07.01,+30:40:45.6,2001/9/23,09:37.8,52175.25669,1.571,1,30,spex,0.5x15,Prism,2001B099,Sheppard,HD 222033,G0V,HighPM*,7.81,0,7.066088,6.092,5.814,5.791,
flat0389.a.fits,A,flat lamp,calibration,fixed,+23:37:07.07,+30:40:38.0,2001/9/23,11:01.1,52175.25765,1.562,1.05,12,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
flat0390.a.fits,A,flat lamp,calibration,fixed,+23:37:07.06,+30:40:38.0,2001/9/23,11:27.3,52175.25795,1.56,1.05,12,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
flat0391.a.fits,A,flat lamp,calibration,fixed,+23:37:07.06,+30:40:38.0,2001/9/23,11:53.5,52175.25826,1.556,1.05,12,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
flat0392.a.fits,A,flat lamp,calibration,fixed,+23:37:07.06,+30:40:38.0,2001/9/23,12:19.7,52175.25856,1.554,1.05,12,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
flat0393.a.fits,A,flat lamp,calibration,fixed,+23:37:07.06,+30:40:38.0,2001/9/23,12:45.9,52175.25887,1.55,1.05,12,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
arc0394.a.fits,A,arc lamp,calibration,fixed,+23:37:07.06,+30:40:38.0,2001/9/23,13:19.2,52175.25925,1.549,0.18,10,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt30395.a.fits,A,1999 NV27,target,moving,+23:49:47.03,+17:40:36.8,2001/9/23,48:55.6,52175.28398,1.423,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt30396.b.fits,B,1999 NV27,target,moving,+23:49:46.95,+17:40:44.0,2001/9/23,51:16.5,52175.28561,1.409,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt30397.b.fits,B,1999 NV27,target,moving,+23:49:46.93,+17:40:43.3,2001/9/23,53:34.4,52175.2872,1.396,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt30398.a.fits,A,1999 NV27,target,moving,+23:49:46.90,+17:40:34.9,2001/9/23,55:55.2,52175.28883,1.383,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt30399.a.fits,A,1999 NV27,target,moving,+23:49:46.87,+17:40:34.4,2001/9/23,58:13.0,52175.29043,1.37,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt30400.b.fits,B,1999 NV27,target,moving,+23:49:46.82,+17:40:41.5,2001/9/23,00:33.7,52175.29206,1.359,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt30401.b.fits,B,1999 NV27,target,moving,+23:49:46.79,+17:40:40.9,2001/9/23,02:51.5,52175.29365,1.346,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt30402.a.fits,A,1999 NV27,target,moving,+23:49:46.79,+17:40:32.9,2001/9/23,05:12.4,52175.29528,1.336,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt30403.a.fits,A,1999 NV27,ignored,moving,+23:49:46.74,+17:40:32.4,2001/9/23,07:30.2,52175.29688,1.324,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt30404.a.fits,A,1999 NV27,ignored,moving,+23:49:46.98,+17:40:32.2,2001/9/23,17:17.2,52175.30367,1.281,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt30405.b.fits,B,1999 NV27,ignored,moving,+23:49:46.39,+17:40:32.4,2001/9/23,19:38.2,52175.3053,1.271,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt30406.b.fits,B,1999 NV27,ignored,moving,+23:49:46.35,+17:40:32.1,2001/9/23,21:55.9,52175.3069,1.262,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt30407.a.fits,A,1999 NV27,ignored,moving,+23:49:46.85,+17:40:30.6,2001/9/23,24:16.7,52175.30853,1.252,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt30408.a.fits,A,1999 NV27,ignored,moving,+23:49:46.83,+17:40:29.8,2001/9/23,26:34.5,52175.31012,1.244,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt30409.b.fits,B,1999 NV27,ignored,moving,+23:49:46.27,+17:40:30.2,2001/9/23,28:55.2,52175.31175,1.235,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt30410.b.fits,B,1999 NV27,ignored,moving,+23:49:46.24,+17:40:29.8,2001/9/23,31:13.5,52175.31335,1.227,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt30411.a.fits,A,1999 NV27,ignored,moving,+23:49:46.75,+17:40:28.5,2001/9/23,33:34.3,52175.31498,1.218,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt30412.a.fits,A,HD 225239,standard,fixed,+00:04:54.39,+34:39:36.4,2001/9/23,48:10.1,52175.32512,1.237,0.5135,30,spex,0.5x15,Prism,2001B099,Sheppard,HD 225239,G3,SB*,6.74,6.11,5.929922,4.84,4.497,4.438,
nt30413.b.fits,B,HD 225239,standard,fixed,+00:04:53.83,+34:39:34.3,2001/9/23,48:45.3,52175.32552,1.236,0.5135,30,spex,0.5x15,Prism,2001B099,Sheppard,HD 225239,G3,SB*,6.74,6.11,5.929922,4.84,4.497,4.438,
nt30414.b.fits,B,HD 225239,standard,fixed,+00:04:53.85,+34:39:33.9,2001/9/23,49:17.5,52175.3259,1.234,0.5135,30,spex,0.5x15,Prism,2001B099,Sheppard,HD 225239,G3,SB*,6.74,6.11,5.929922,4.84,4.497,4.438,
nt30415.a.fits,A,HD 225239,standard,fixed,+00:04:54.43,+34:39:36.1,2001/9/23,49:52.7,52175.3263,1.232,0.5135,30,spex,0.5x15,Prism,2001B099,Sheppard,HD 225239,G3,SB*,6.74,6.11,5.929922,4.84,4.497,4.438,
nt30416.a.fits,A,HD 225239,standard,fixed,+00:04:54.44,+34:39:35.9,2001/9/23,50:24.9,52175.32668,1.23,0.5135,30,spex,0.5x15,Prism,2001B099,Sheppard,HD 225239,G3,SB*,6.74,6.11,5.929922,4.84,4.497,4.438,
nt30417.b.fits,B,HD 225239,standard,fixed,+00:04:53.89,+34:39:33.8,2001/9/23,51:00.1,52175.32708,1.229,0.5135,30,spex,0.5x15,Prism,2001B099,Sheppard,HD 225239,G3,SB*,6.74,6.11,5.929922,4.84,4.497,4.438,
flat0418.a.fits,A,flat lamp,calibration,fixed,+00:04:54.45,+34:39:35.4,2001/9/23,52:03.7,52175.32782,1.226,1.05,12,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
flat0419.a.fits,A,flat lamp,calibration,fixed,+00:04:54.44,+34:39:35.3,2001/9/23,52:29.9,52175.32812,1.225,1.05,12,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
flat0420.a.fits,A,flat lamp,calibration,fixed,+00:04:54.43,+34:39:35.3,2001/9/23,52:56.1,52175.32843,1.223,1.05,12,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
flat0421.a.fits,A,flat lamp,calibration,fixed,+00:04:54.42,+34:39:35.3,2001/9/23,53:22.3,52175.32873,1.222,1.05,12,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
flat0422.a.fits,A,flat lamp,calibration,fixed,+00:04:54.41,+34:39:35.2,2001/9/23,53:48.6,52175.32903,1.221,1.05,12,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
arc0423.a.fits,A,arc lamp,calibration,fixed,+00:04:54.41,+34:39:35.2,2001/9/23,54:21.9,52175.32942,1.22,0.18,10,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt30424.a.fits,A,1999 NV27,target,moving,+23:49:45.51,+17:40:33.3,2001/9/23,04:28.0,52175.33643,1.128,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt30425.b.fits,B,1999 NV27,target,moving,+23:49:44.99,+17:40:33.4,2001/9/23,06:49.4,52175.33807,1.122,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt30426.b.fits,B,1999 NV27,target,moving,+23:49:44.99,+17:40:33.0,2001/9/23,09:07.2,52175.33967,1.117,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt30427.a.fits,A,1999 NV27,target,moving,+23:49:45.55,+17:40:31.6,2001/9/23,11:28.0,52175.3413,1.111,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt30428.a.fits,A,1999 NV27,target,moving,+23:49:45.55,+17:40:31.0,2001/9/23,13:45.9,52175.34289,1.107,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt30429.b.fits,B,1999 NV27,target,moving,+23:49:45.02,+17:40:31.3,2001/9/23,16:06.7,52175.34452,1.101,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt30430.b.fits,B,1999 NV27,target,moving,+23:49:45.05,+17:40:30.7,2001/9/23,18:24.5,52175.34612,1.097,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt30431.a.fits,A,1999 NV27,target,moving,+23:49:45.61,+17:40:29.5,2001/9/23,20:45.4,52175.34775,1.092,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt30432.a.fits,A,1999 NV27,target,moving,+23:49:45.60,+17:40:28.8,2001/9/23,23:03.2,52175.34934,1.088,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt30433.b.fits,B,1999 NV27,target,moving,+23:49:45.05,+17:40:29.2,2001/9/23,25:24.2,52175.35097,1.083,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt30434.a.fits,A,HD 225239,standard,fixed,+00:04:54.39,+34:39:38.1,2001/9/23,33:14.4,52175.35642,1.126,0.5135,30,spex,0.5x15,Prism,2001B099,Sheppard,HD 225239,G3,SB*,6.74,6.11,5.929922,4.84,4.497,4.438,
nt30435.b.fits,B,HD 225239,standard,fixed,+00:04:53.88,+34:39:34.5,2001/9/23,33:51.4,52175.35684,1.125,0.5135,30,spex,0.5x15,Prism,2001B099,Sheppard,HD 225239,G3,SB*,6.74,6.11,5.929922,4.84,4.497,4.438,
nt30436.b.fits,B,HD 225239,standard,fixed,+00:04:53.89,+34:39:34.4,2001/9/23,34:23.6,52175.35722,1.124,0.5135,30,spex,0.5x15,Prism,2001B099,Sheppard,HD 225239,G3,SB*,6.74,6.11,5.929922,4.84,4.497,4.438,
nt30437.a.fits,A,HD 225239,standard,fixed,+00:04:54.45,+34:39:37.9,2001/9/23,34:58.7,52175.35762,1.123,0.5135,30,spex,0.5x15,Prism,2001B099,Sheppard,HD 225239,G3,SB*,6.74,6.11,5.929922,4.84,4.497,4.438,
nt30438.a.fits,A,HD 225239,standard,fixed,+00:04:54.46,+34:39:37.8,2001/9/23,35:30.9,52175.358,1.122,0.5135,30,spex,0.5x15,Prism,2001B099,Sheppard,HD 225239,G3,SB*,6.74,6.11,5.929922,4.84,4.497,4.438,
nt30439.b.fits,B,HD 225239,standard,fixed,+00:04:53.95,+34:39:34.2,2001/9/23,36:06.1,52175.3584,1.121,0.5135,30,spex,0.5x15,Prism,2001B099,Sheppard,HD 225239,G3,SB*,6.74,6.11,5.929922,4.84,4.497,4.438,
flat0440.a.fits,A,flat lamp,calibration,fixed,+00:04:54.49,+34:39:37.8,2001/9/23,37:08.4,52175.35913,1.119,1.05,12,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
flat0441.a.fits,A,flat lamp,calibration,fixed,+00:04:54.48,+34:39:37.7,2001/9/23,37:34.6,52175.35943,1.118,1.05,12,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
flat0442.a.fits,A,flat lamp,calibration,fixed,+00:04:54.46,+34:39:37.7,2001/9/23,38:00.8,52175.35973,1.118,1.05,12,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
flat0443.a.fits,A,flat lamp,calibration,fixed,+00:04:54.46,+34:39:37.7,2001/9/23,38:27.0,52175.36004,1.117,1.05,12,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
flat0444.a.fits,A,flat lamp,calibration,fixed,+00:04:54.45,+34:39:37.6,2001/9/23,38:53.3,52175.36034,1.116,1.05,12,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
arc0445.a.fits,A,arc lamp,calibration,fixed,+00:04:54.44,+34:39:37.6,2001/9/23,39:26.6,52175.36073,1.116,0.18,10,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt30446.a.fits,A,Keet Seel,target,moving,+00:34:56.64,+13:58:35.1,2001/9/23,46:14.8,52175.36545,1.145,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt30447.b.fits,B,Keet Seel,target,moving,+00:34:56.14,+13:58:35.6,2001/9/23,48:35.6,52175.36708,1.138,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt30448.b.fits,B,Keet Seel,target,moving,+00:34:56.13,+13:58:34.2,2001/9/23,50:53.4,52175.36867,1.133,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt30449.a.fits,A,Keet Seel,target,moving,+00:34:56.62,+13:58:31.7,2001/9/23,53:14.3,52175.3703,1.127,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt30450.a.fits,A,Keet Seel,target,moving,+00:34:56.60,+13:58:30.8,2001/9/23,55:32.0,52175.3719,1.122,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt30451.b.fits,B,Keet Seel,target,moving,+00:34:56.10,+13:58:31.3,2001/9/23,57:52.9,52175.37353,1.116,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt30452.b.fits,B,Keet Seel,target,moving,+00:34:56.09,+13:58:30.4,2001/9/23,00:10.7,52175.37512,1.111,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt30453.a.fits,A,Keet Seel,target,moving,+00:34:56.61,+13:58:28.1,2001/9/23,02:31.6,52175.37675,1.106,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt30454.a.fits,A,Keet Seel,target,moving,+00:34:56.60,+13:58:26.8,2001/9/23,04:49.4,52175.37835,1.102,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt30455.b.fits,B,Keet Seel,target,moving,+00:34:56.09,+13:58:27.8,2001/9/23,07:10.2,52175.37998,1.097,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
flat0456.a.fits,A,flat lamp,calibration,fixed,+00:34:56.57,+13:58:25.4,2001/9/23,10:10.6,52175.38207,1.094,1.05,12,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
flat0457.a.fits,A,flat lamp,calibration,fixed,+00:34:56.56,+13:58:25.3,2001/9/23,10:36.8,52175.38237,1.094,1.05,12,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
flat0458.a.fits,A,flat lamp,calibration,fixed,+00:34:56.55,+13:58:25.2,2001/9/23,11:03.1,52175.38267,1.093,1.05,12,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
flat0459.a.fits,A,flat lamp,calibration,fixed,+00:34:56.54,+13:58:25.0,2001/9/23,11:29.3,52175.38298,1.092,1.05,12,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
flat0460.a.fits,A,flat lamp,calibration,fixed,+00:34:56.53,+13:58:24.9,2001/9/23,11:55.5,52175.38328,1.091,1.05,12,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
arc0461.a.fits,A,arc lamp,calibration,fixed,+00:34:56.52,+13:58:24.8,2001/9/23,12:28.8,52175.38367,1.091,0.18,10,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt30462.a.fits,A,HD 153,standard,fixed,+00:06:26.29,+42:45:16.8,2001/9/23,19:54.0,52175.38882,1.113,1,30,spex,0.5x15,Prism,2001B099,Sheppard,HD    153,G1V,HighPM*,8.97,8.36,8.220901,7.19,6.973,6.866,
nt30463.b.fits,B,HD 153,standard,fixed,+00:06:25.94,+42:45:10.3,2001/9/23,20:43.8,52175.3894,1.112,1,30,spex,0.5x15,Prism,2001B099,Sheppard,HD    153,G1V,HighPM*,8.97,8.36,8.220901,7.19,6.973,6.866,
nt30464.b.fits,B,HD 153,standard,fixed,+00:06:25.97,+42:45:10.2,2001/9/23,21:30.6,52175.38994,1.112,1,30,spex,0.5x15,Prism,2001B099,Sheppard,HD    153,G1V,HighPM*,8.97,8.36,8.220901,7.19,6.973,6.866,
nt30465.a.fits,A,HD 153,standard,fixed,+00:06:26.36,+42:45:16.7,2001/9/23,22:20.7,52175.39052,1.111,1,30,spex,0.5x15,Prism,2001B099,Sheppard,HD    153,G1V,HighPM*,8.97,8.36,8.220901,7.19,6.973,6.866,
nt30466.a.fits,A,HD 153,standard,fixed,+00:06:26.36,+42:45:16.7,2001/9/23,23:07.5,52175.39106,1.11,1,30,spex,0.5x15,Prism,2001B099,Sheppard,HD    153,G1V,HighPM*,8.97,8.36,8.220901,7.19,6.973,6.866,
nt30467.b.fits,B,HD 153,standard,fixed,+00:06:26.01,+42:45:10.0,2001/9/23,23:57.3,52175.39163,1.109,1,30,spex,0.5x15,Prism,2001B099,Sheppard,HD    153,G1V,HighPM*,8.97,8.36,8.220901,7.19,6.973,6.866,
flat0468.a.fits,A,flat lamp,calibration,fixed,+00:06:26.39,+42:45:16.3,2001/9/23,25:16.9,52175.39256,1.109,1.05,12,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
flat0469.a.fits,A,flat lamp,calibration,fixed,+00:06:26.39,+42:45:16.3,2001/9/23,25:43.2,52175.39286,1.108,1.05,12,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
flat0470.a.fits,A,flat lamp,calibration,fixed,+00:06:26.40,+42:45:16.3,2001/9/23,26:09.4,52175.39316,1.108,1.05,12,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
flat0471.a.fits,A,flat lamp,calibration,fixed,+00:06:26.40,+42:45:16.3,2001/9/23,26:35.6,52175.39347,1.107,1.05,12,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
flat0472.a.fits,A,flat lamp,calibration,fixed,+00:06:26.40,+42:45:16.3,2001/9/23,27:01.9,52175.39377,1.107,1.05,12,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
arc0473.a.fits,A,arc lamp,calibration,fixed,+00:06:26.39,+42:45:16.3,2001/9/23,27:35.1,52175.39416,1.107,0.18,10,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt30474.a.fits,A,1994 CO,target,moving,+00:54:33.20,-03:30:50.8,2001/9/23,35:46.4,52175.39984,1.18,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt30475.b.fits,B,1994 CO,target,moving,+00:54:32.81,-03:30:46.2,2001/9/23,38:07.3,52175.40147,1.174,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt30476.b.fits,B,1994 CO,target,moving,+00:54:32.84,-03:30:46.8,2001/9/23,40:25.1,52175.40307,1.17,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt30477.a.fits,A,1994 CO,target,moving,+00:54:33.23,-03:30:52.6,2001/9/23,42:46.0,52175.4047,1.165,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt30478.a.fits,A,1994 CO,target,moving,+00:54:33.22,-03:30:53.3,2001/9/23,45:03.9,52175.40629,1.161,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt30479.b.fits,B,1994 CO,target,moving,+00:54:32.83,-03:30:48.6,2001/9/23,47:24.7,52175.40792,1.156,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt30480.b.fits,B,1994 CO,target,moving,+00:54:32.85,-03:30:49.2,2001/9/23,49:42.6,52175.40952,1.152,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt30481.a.fits,A,1994 CO,target,moving,+00:54:33.21,-03:30:55.0,2001/9/23,52:03.5,52175.41115,1.148,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt30482.a.fits,A,1994 CO,target,moving,+00:54:33.20,-03:30:55.6,2001/9/23,54:21.4,52175.41275,1.144,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
nt30483.b.fits,B,1994 CO,target,moving,+00:54:32.82,-03:30:51.1,2001/9/23,56:42.2,52175.41438,1.141,120,1,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
flat0484.a.fits,A,flat lamp,calibration,fixed,+00:54:33.16,-03:30:56.4,2001/9/23,59:27.3,52175.41629,1.139,1.05,12,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
flat0485.a.fits,A,flat lamp,calibration,fixed,+00:54:33.15,-03:30:56.5,2001/9/23,59:53.6,52175.41659,1.138,1.05,12,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
flat0486.a.fits,A,flat lamp,calibration,fixed,+00:54:33.14,-03:30:56.6,2001/9/23,00:19.8,52175.4169,1.138,1.05,12,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
flat0487.a.fits,A,flat lamp,calibration,fixed,+00:54:33.13,-03:30:56.6,2001/9/23,00:46.1,52175.4172,1.137,1.05,12,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
flat0488.a.fits,A,flat lamp,calibration,fixed,+00:54:33.12,-03:30:56.7,2001/9/23,01:12.4,52175.4175,1.137,1.05,12,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
arc0489.a.fits,A,arc lamp,calibration,fixed,+00:54:33.12,-03:30:56.7,2001/9/23,01:45.5,52175.41789,1.136,0.18,10,spex,0.5x15,Prism,2001B099,Sheppard,,,,,,,,,,
